Experiment	GeneId	Symbol	Control_transcript	Case_transcript	CDS_control	CDS_case	CDS_change	5_UTR_change	3_UTR_change	Samples
AML	ENSG00000167986.13	DDB1	ENST00000535174.5	ENST00000451943.6	0	0	0	1	0	TARGET-20-PABLDZ-04
AML	ENSG00000221968.8	FADS3	ENST00000525588.5	ENST00000414624.6	1	0	1	1	1	TARGET-20-PASBBE-04
AML	ENSG00000221968.8	FADS3	ENST00000278829.6	ENST00000527697.5	1	1	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000168569.7	TMEM223	ENST00000307366.7	ENST00000525631.1	1	1	1	1	1	TARGET-20-PASMYS-04,TARGET-20-PASWAJ-04
AML	ENSG00000255717.6	SNHG1	ENST00000535076.5	ENST00000539975.5	0	0	0	1	0	TARGET-20-PARDDY-04,TARGET-20-PASHYZ-04
AML	ENSG00000133321.10	RARRES3	ENST00000255688.7	ENST00000537871.1	1	0	1	1	1	TARGET-20-PADZCG-04,TARGET-20-PATDNN-04
AML	ENSG00000133318.13	RTN3	ENST00000543123.1	ENST00000339997.8	0	1	1	1	1	TARGET-20-PAEDKB-04
AML	ENSG00000133318.13	RTN3	ENST00000537981.5	ENST00000339997.8	1	1	1	1	1	TARGET-20-PASCRZ-04
AML	ENSG00000167770.11	OTUB1	ENST00000422031.6	ENST00000447683.2	1	0	1	1	1	TARGET-20-PAKTCX-04
AML	ENSG00000167770.11	OTUB1	ENST00000543988.1	ENST00000543004.5	1	1	1	1	1	TARGET-20-PAKERZ-04
AML	ENSG00000173153.13	ESRRA	ENST00000000442.10	ENST00000405666.5	1	1	0	1	1	TARGET-20-PAKTCX-04
AML	ENSG00000173153.13	ESRRA	ENST00000000442.10	ENST00000406310.5	1	1	1	1	0	TARGET-20-PABLDZ-04
AML	ENSG00000110046.12	ATG2A	ENST00000377264.7	ENST00000421419.3	1	1	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PATDNN-04
AML	ENSG00000149809.14	TM7SF2	ENST00000527851.5	ENST00000529601.5	0	0	0	1	0	TARGET-20-PADZCG-04
AML	ENSG00000149809.14	TM7SF2	ENST00000531029.5	ENST00000529233.5	0	0	0	1	0	TARGET-20-PASTUH-04
AML	ENSG00000133884.9	DPF2	ENST00000532492.1	ENST00000532052.1	0	0	0	1	0	TARGET-20-PAEDKB-04
AML	ENSG00000133884.9	DPF2	ENST00000252268.8	ENST00000532102.5	1	0	1	1	1	TARGET-20-PARYFN-04
AML	ENSG00000162241.12	SLC25A45	ENST00000533629.5	ENST00000524438.5	0	0	0	1	0	TARGET-20-PASYJI-04
AML	ENSG00000162241.12	SLC25A45	ENST00000526432.5	ENST00000526259.5	1	0	1	1	1	TARGET-20-PASHYZ-04
AML	ENSG00000245532.5	NEAT1	ENST00000616315.1	ENST00000601801.2	0	0	0	1	0	TARGET-20-PARDDY-04
AML	ENSG00000245532.5	NEAT1	ENST00000616315.1	ENST00000501122.2	0	0	0	1	0	TARGET-20-PASPLU-04
AML	ENSG00000172977.12	KAT5	ENST00000530446.5	ENST00000534650.5	1	1	1	1	1	TARGET-20-PATDNN-04
AML	ENSG00000172977.12	KAT5	ENST00000377046.7	ENST00000530446.5	1	1	1	1	1	TARGET-20-PAKTCX-04
AML	ENSG00000172757.12	CFL1	ENST00000308162.9	ENST00000527344.5	1	1	1	1	1	TARGET-20-PATDNN-04
AML	ENSG00000172757.12	CFL1	ENST00000530157.1	ENST00000525451.6	0	1	1	1	1	TARGET-20-PAKTCX-04
AML	ENSG00000172500.12	FIBP	ENST00000528937.1	ENST00000534032.5	0	0	0	1	0	TARGET-20-PASCRZ-04
AML	ENSG00000172500.12	FIBP	ENST00000357519.8	ENST00000532934.5	1	0	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000175592.8	FOSL1	ENST00000312562.6	ENST00000448083.6	1	1	1	1	1	TARGET-20-PARBIU-04,TARGET-20-PATDNN-04
AML	ENSG00000175115.11	PACS1	ENST00000320580.8	ENST00000533811.1	1	0	1	1	1	TARGET-20-PAEDKB-04
AML	ENSG00000175115.11	PACS1	ENST00000525798.1	ENST00000533811.1	0	0	0	1	0	TARGET-20-PABLDZ-04
AML	ENSG00000174903.14	RAB1B	ENST00000311481.10	ENST00000615245.4	1	1	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PATDNN-04
AML	ENSG00000174851.14	YIF1A	ENST00000474986.2	ENST00000494836.2	0	0	0	1	0	TARGET-20-PAKTCX-04
AML	ENSG00000174851.14	YIF1A	ENST00000376901.8	ENST00000485820.1	1	0	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000239306.4	RBM14	ENST00000310137.4	ENST00000393979.3	1	1	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PATDNN-04
AML	ENSG00000173933.19	RBM4	ENST00000515838.2	ENST00000528039.5	0	0	0	1	0	TARGET-20-PAKTCX-04
AML	ENSG00000173933.19	RBM4	ENST00000578778.5	ENST00000396053.8	1	1	1	1	1	TARGET-20-PASPLU-04
AML	ENSG00000175634.14	RPS6KB2	ENST00000312629.9	ENST00000531765.2	1	0	1	1	1	TARGET-20-PAEDKB-04
AML	ENSG00000175634.14	RPS6KB2	ENST00000312629.9	ENST00000525726.1	1	0	1	1	1	TARGET-20-PASCRZ-04
AML	ENSG00000167797.7	CDK2AP2	ENST00000531178.1	ENST00000526447.1	0	0	0	1	0	TARGET-20-PASCRZ-04
AML	ENSG00000167797.7	CDK2AP2	ENST00000531178.1	ENST00000301488.7	0	1	1	1	1	TARGET-20-PARDDY-04
AML	ENSG00000231793.4	DOC2GP	ENST00000495263.1	ENST00000514950.1	0	0	0	1	0	TARGET-20-PAKTCX-04,TARGET-20-PASYJI-04
AML	ENSG00000197345.12	MRPL21	ENST00000362034.6	ENST00000565125.5	1	0	1	1	1	TARGET-20-PASCRZ-04
AML	ENSG00000197345.12	MRPL21	ENST00000544567.5	ENST00000567045.5	0	1	1	1	1	TARGET-20-PAKTCX-04
AML	ENSG00000172893.15	DHCR7	ENST00000355527.7	ENST00000407721.6	1	1	0	1	0	TARGET-20-PABLDZ-04,TARGET-20-PAKTCX-04
AML	ENSG00000158483.15	FAM86C1	ENST00000346333.10	ENST00000359244.8	1	1	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000158483.15	FAM86C1	ENST00000346333.10	ENST00000510443.5	1	0	1	1	1	TARGET-20-PARDDY-04
AML	ENSG00000137496.17	IL18BP	ENST00000260049.9	ENST00000393705.8	1	1	0	1	1	TARGET-20-PARDDY-04
AML	ENSG00000137496.17	IL18BP	ENST00000531777.1	ENST00000531053.5	0	1	1	1	1	TARGET-20-PASTUH-04
AML	ENSG00000165458.13	INPPL1	ENST00000541544.1	ENST00000538751.5	0	1	1	1	1	TARGET-20-PATDNN-04
AML	ENSG00000165458.13	INPPL1	ENST00000538339.1	ENST00000544806.1	0	0	0	1	0	TARGET-20-PABLDZ-04
AML	ENSG00000137486.16	ARRB1	ENST00000529280.5	ENST00000531012.1	0	0	0	1	0	TARGET-20-PAEDKB-04
AML	ENSG00000137486.16	ARRB1	ENST00000360025.7	ENST00000420843.6	1	1	1	0	1	TARGET-20-PABLDZ-04
AML	ENSG00000149257.13	SERPINH1	ENST00000358171.7	ENST00000533603.5	1	1	0	1	0	TARGET-20-PASPLU-04,TARGET-20-PASWAJ-04
AML	ENSG00000078124.11	ACER3	ENST00000525194.5	ENST00000525325.1	0	0	0	1	0	TARGET-20-PADZCG-04
AML	ENSG00000078124.11	ACER3	ENST00000525325.1	ENST00000531352.5	0	0	0	1	0	TARGET-20-PAKTCX-04
AML	ENSG00000149269.9	PAK1	ENST00000530358.1	ENST00000532991.5	0	0	0	1	0	TARGET-20-PAEDKB-04
AML	ENSG00000149269.9	PAK1	ENST00000356341.7	ENST00000526910.1	1	0	1	1	1	TARGET-20-PARDDY-04
AML	ENSG00000087884.14	AAMDC	ENST00000393427.6	ENST00000526415.5	1	1	0	1	1	TARGET-20-PAEDKB-04
AML	ENSG00000087884.14	AAMDC	ENST00000393427.6	ENST00000532481.5	1	1	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000159063.12	ALG8	ENST00000299626.9	ENST00000615266.4	1	1	1	1	1	TARGET-20-PASCRZ-04
AML	ENSG00000159063.12	ALG8	ENST00000299626.9	ENST00000376156.7	1	1	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000137494.13	ANKRD42	ENST00000393389.7	ENST00000526731.5	1	1	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PATDNN-04
AML	ENSG00000171204.12	TMEM126B	ENST00000528361.5	ENST00000534341.1	0	1	1	1	1	TARGET-20-PAEDKB-04,TARGET-20-PASCRZ-04
AML	ENSG00000073921.17	PICALM	ENST00000356360.9	ENST00000393346.7	1	1	1	1	1	TARGET-20-PASGWH-04
AML	ENSG00000073921.17	PICALM	ENST00000393346.7	ENST00000534375.1	1	0	1	1	1	TARGET-20-PARDDY-04
AML	ENSG00000110172.11	CHORDC1	ENST00000320585.10	ENST00000529402.1	1	0	1	1	1	TARGET-20-PARDDY-04
AML	ENSG00000110172.11	CHORDC1	ENST00000529726.1	ENST00000533724.5	1	0	1	1	1	TARGET-20-PASPLU-04
AML	ENSG00000152404.15	CWF19L2	ENST00000282251.9	ENST00000462890.1	1	0	1	1	1	TARGET-20-PAEDKB-04,TARGET-20-PASPLU-04
AML	ENSG00000178105.9	DDX10	ENST00000322536.7	ENST00000534221.1	1	0	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000178105.9	DDX10	ENST00000322536.7	ENST00000534774.1	1	0	1	1	1	TARGET-20-PARDDY-04
AML	ENSG00000168092.13	PAFAH1B2	ENST00000527958.5	ENST00000529887.6	1	1	1	1	1	TARGET-20-PAEIKD-04
AML	ENSG00000168092.13	PAFAH1B2	ENST00000527958.5	ENST00000533677.1	1	0	1	1	1	TARGET-20-PAKTCX-04
AML	ENSG00000149577.15	SIDT2	ENST00000431081.6	ENST00000532062.1	1	1	1	1	1	TARGET-20-PATDNN-04
AML	ENSG00000149577.15	SIDT2	ENST00000525065.1	ENST00000528397.1	0	0	0	1	0	TARGET-20-PAKTCX-04
AML	ENSG00000137726.15	FXYD6	ENST00000584230.1	ENST00000526014.5	1	1	1	1	1	TARGET-20-PARUNX-04
AML	ENSG00000137726.15	FXYD6	ENST00000540359.5	ENST00000530956.5	1	1	0	1	1	TARGET-20-PASWAJ-04
AML	ENSG00000160593.17	AMICA1	ENST00000531530.5	ENST00000534294.5	0	0	0	1	0	TARGET-20-PAEDKB-04
AML	ENSG00000160593.17	AMICA1	ENST00000527877.5	ENST00000292067.11	0	1	1	1	1	TARGET-20-PASCRZ-04
AML	ENSG00000167283.7	ATP5L	ENST00000529790.5	ENST00000533172.5	0	0	0	1	0	TARGET-20-PABLDZ-04
AML	ENSG00000167283.7	ATP5L	ENST00000529770.5	ENST00000529790.5	0	0	0	1	0	TARGET-20-PANLIZ-04
AML	ENSG00000186174.12	BCL9L	ENST00000530293.1	ENST00000526143.2	0	1	1	1	1	TARGET-20-PAEIKD-04
AML	ENSG00000186174.12	BCL9L	ENST00000530293.1	ENST00000527266.1	0	0	0	1	0	TARGET-20-PASCRZ-04
AML	ENSG00000255121.2	RP11-110I1.12	ENST00000526453.1	ENST00000582695.1	0	0	0	1	0	TARGET-20-PADZCG-04,TARGET-20-PARDDY-04
AML	ENSG00000160695.14	VPS11	ENST00000620429.4	ENST00000524454.1	1	0	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000160695.14	VPS11	ENST00000529545.1	ENST00000614944.4	0	1	1	1	1	TARGET-20-PARDDY-04
AML	ENSG00000172269.16	DPAGT1	ENST00000533687.1	ENST00000481084.5	0	0	0	1	0	TARGET-20-PAEDKB-04
AML	ENSG00000172269.16	DPAGT1	ENST00000481084.5	ENST00000409993.6	0	1	1	1	1	TARGET-20-PADZCG-04
AML	ENSG00000109929.9	SC5D	ENST00000534455.5	ENST00000534230.5	0	1	1	1	1	TARGET-20-PAKTCX-04
AML	ENSG00000109929.9	SC5D	ENST00000527183.1	ENST00000534230.5	0	1	1	1	1	TARGET-20-PARDDY-04
AML	ENSG00000109971.13	HSPA8	ENST00000227378.7	ENST00000533540.5	1	1	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PATDNN-04
AML	ENSG00000150433.9	TMEM218	ENST00000279968.8	ENST00000531851.5	1	0	1	1	1	TARGET-20-PASMYS-04
AML	ENSG00000150433.9	TMEM218	ENST00000531262.5	ENST00000531909.5	0	1	1	1	1	TARGET-20-PADZCG-04
AML	ENSG00000149547.14	EI24	ENST00000620753.4	ENST00000530540.1	1	0	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000149547.14	EI24	ENST00000620753.4	ENST00000618552.4	1	1	1	1	1	TARGET-20-PARDDY-04
AML	ENSG00000134910.12	STT3A	ENST00000534472.5	ENST00000525946.5	0	0	0	1	0	TARGET-20-PATDNN-04
AML	ENSG00000134910.12	STT3A	ENST00000531491.5	ENST00000531001.1	1	0	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000151702.16	FLI1	ENST00000429175.7	ENST00000608303.5	0	0	0	1	0	TARGET-20-PABLDZ-04,TARGET-20-PATDNN-04
AML	ENSG00000006831.9	ADIPOR2	ENST00000357103.4	ENST00000537190.1	1	0	1	1	1	TARGET-20-PAEDKB-04,TARGET-20-PASINN-04
AML	ENSG00000111203.11	ITFG2	ENST00000228799.6	ENST00000545509.2	1	0	1	1	1	TARGET-20-PATDNN-04
AML	ENSG00000111203.11	ITFG2	ENST00000541659.1	ENST00000552005.1	0	0	0	1	0	TARGET-20-PAKTCX-04
AML	ENSG00000111206.12	FOXM1	ENST00000342628.6	ENST00000536066.1	1	0	1	1	1	TARGET-20-PATDNN-04
AML	ENSG00000111206.12	FOXM1	ENST00000366362.3	ENST00000536066.1	0	0	0	1	0	TARGET-20-PAKTCX-04
AML	ENSG00000111224.13	PARP11	ENST00000228820.8	ENST00000476985.5	1	0	1	1	1	TARGET-20-PAKTCX-04
AML	ENSG00000111224.13	PARP11	ENST00000228820.8	ENST00000427057.6	1	1	1	1	0	TARGET-20-PARDDY-04
AML	ENSG00000010278.11	CD9	ENST00000610354.4	ENST00000009180.8	1	1	1	1	1	TARGET-20-PARCZL-04
AML	ENSG00000010278.11	CD9	ENST00000009180.8	ENST00000610354.4	1	1	1	1	1	TARGET-20-PAKTCX-04
AML	ENSG00000067182.7	TNFRSF1A	ENST00000535038.1	ENST00000366159.8	0	1	1	1	1	TARGET-20-PAEDKB-04
AML	ENSG00000067182.7	TNFRSF1A	ENST00000543048.5	ENST00000537842.5	0	0	0	1	0	TARGET-20-PASJGZ-04
AML	ENSG00000111321.10	LTBR	ENST00000228918.8	ENST00000544454.5	1	0	1	1	1	TARGET-20-PAEDKB-04
AML	ENSG00000111321.10	LTBR	ENST00000541005.1	ENST00000541102.1	0	1	1	1	1	TARGET-20-PARLVL-04
AML	ENSG00000215039.6	CD27-AS1	ENST00000537003.1	ENST00000447687.2	0	0	0	1	0	TARGET-20-PADZCG-04
AML	ENSG00000215039.6	CD27-AS1	ENST00000536388.5	ENST00000545339.5	0	0	0	1	0	TARGET-20-PASHYZ-04
AML	ENSG00000111641.10	NOP2	ENST00000544630.1	ENST00000620535.4	0	1	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000111641.10	NOP2	ENST00000542919.1	ENST00000399466.6	0	1	1	1	1	TARGET-20-PASTUH-04
AML	ENSG00000111642.14	CHD4	ENST00000357008.6	ENST00000535717.1	1	0	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PATDNN-04
AML	ENSG00000111667.13	USP5	ENST00000389231.9	ENST00000537267.5	1	0	1	1	1	TARGET-20-PATDNN-04
AML	ENSG00000111667.13	USP5	ENST00000389231.9	ENST00000542371.1	1	0	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000184293.7	CLECL1	ENST00000327839.3	ENST00000621400.4	1	1	1	0	1	TARGET-20-PARCVS-04,TARGET-20-PASHYZ-04
AML	ENSG00000172322.13	CLEC12A	ENST00000543839.1	ENST00000434319.6	0	1	1	1	1	TARGET-20-PAEDKB-04
AML	ENSG00000172322.13	CLEC12A	ENST00000304361.8	ENST00000355690.8	1	1	1	1	0	TARGET-20-PABLDZ-04
AML	ENSG00000134531.9	EMP1	ENST00000536383.1	ENST00000431267.2	0	1	1	1	1	TARGET-20-PAEFGT-04
AML	ENSG00000134531.9	EMP1	ENST00000536383.1	ENST00000542289.1	0	0	0	1	0	TARGET-20-PARDDY-04
AML	ENSG00000139154.14	AEBP2	ENST00000266508.13	ENST00000360995.8	1	1	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PATDNN-04
AML	ENSG00000111716.12	LDHB	ENST00000350669.5	ENST00000470985.3	1	0	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PATDNN-04
AML	ENSG00000111731.12	C2CD5	ENST00000396028.6	ENST00000543855.5	1	0	1	1	1	TARGET-20-PARLVL-04
AML	ENSG00000111731.12	C2CD5	ENST00000333957.8	ENST00000540245.5	1	0	1	1	1	TARGET-20-PARDDY-04
AML	ENSG00000123106.10	CCDC91	ENST00000545737.5	ENST00000544780.5	1	0	1	1	0	TARGET-20-PAEDKB-04
AML	ENSG00000123106.10	CCDC91	ENST00000544780.5	ENST00000545737.5	0	1	1	1	0	TARGET-20-PASPLU-04
AML	ENSG00000013573.16	DDX11	ENST00000542838.5	ENST00000542777.1	1	0	1	1	1	TARGET-20-PAKTCX-04
AML	ENSG00000013573.16	DDX11	ENST00000540935.5	ENST00000536580.5	0	0	0	1	0	TARGET-20-PARDDY-04
AML	ENSG00000151746.13	BICD1	ENST00000552226.1	ENST00000614004.1	0	0	0	1	0	TARGET-20-PAKTCX-04,TARGET-20-PASVVS-04
AML	ENSG00000015153.14	YAF2	ENST00000546972.5	ENST00000555248.2	0	1	1	1	1	TARGET-20-PAKTCX-04
AML	ENSG00000015153.14	YAF2	ENST00000548661.5	ENST00000547254.5	0	0	0	1	0	TARGET-20-PASTUH-04
AML	ENSG00000134283.17	PPHLN1	ENST00000395568.6	ENST00000624028.1	1	0	1	1	1	TARGET-20-PARBIU-04
AML	ENSG00000134283.17	PPHLN1	ENST00000317560.13	ENST00000256678.12	1	1	1	1	1	TARGET-20-PARDDY-04
AML	ENSG00000189079.15	ARID2	ENST00000444670.5	ENST00000457135.1	1	1	1	1	1	TARGET-20-PATDNN-04
AML	ENSG00000189079.15	ARID2	ENST00000457135.1	ENST00000444670.5	1	1	1	1	1	TARGET-20-PARLVL-04
AML	ENSG00000134285.10	FKBP11	ENST00000546671.5	ENST00000553027.1	0	0	0	1	0	TARGET-20-PAKERZ-04
AML	ENSG00000134285.10	FKBP11	ENST00000547789.1	ENST00000453172.2	0	1	1	1	1	TARGET-20-PARDDY-04
AML	ENSG00000139636.15	LMBR1L	ENST00000267102.12	ENST00000551272.5	1	0	1	1	1	TARGET-20-PATDNN-04
AML	ENSG00000139636.15	LMBR1L	ENST00000550815.1	ENST00000457164.6	0	0	0	1	0	TARGET-20-PAKTCX-04
AML	ENSG00000161800.12	RACGAP1	ENST00000312377.9	ENST00000454520.6	1	1	0	1	1	TARGET-20-PAKTCX-04,TARGET-20-PARDDY-04
AML	ENSG00000139624.12	CERS5	ENST00000547852.1	ENST00000547138.5	0	0	0	1	0	TARGET-20-PAKTCX-04
AML	ENSG00000139624.12	CERS5	ENST00000422340.6	ENST00000542320.5	1	0	1	1	1	TARGET-20-PASHYZ-04
AML	ENSG00000050405.13	LIMA1	ENST00000552045.1	ENST00000551486.1	0	0	0	1	0	TARGET-20-PADZCG-04
AML	ENSG00000050405.13	LIMA1	ENST00000552783.5	ENST00000549064.1	1	0	1	1	1	TARGET-20-PARDDY-04
AML	ENSG00000123395.14	ATG101	ENST00000336854.8	ENST00000547409.1	1	0	1	1	1	TARGET-20-PARCZL-04
AML	ENSG00000123395.14	ATG101	ENST00000336854.8	ENST00000552544.5	1	0	1	1	1	TARGET-20-PAKTCX-04
AML	ENSG00000111077.17	TNS2	ENST00000547223.1	ENST00000552570.5	0	1	1	1	1	TARGET-20-PARYFN-04
AML	ENSG00000111077.17	TNS2	ENST00000549498.5	ENST00000550660.5	0	0	0	1	0	TARGET-20-PABLDZ-04
AML	ENSG00000135476.11	ESPL1	ENST00000257934.8	ENST00000552671.5	1	0	1	1	1	TARGET-20-PAEERJ-04,TARGET-20-PASMYS-04
AML	ENSG00000012822.15	CALCOCO1	ENST00000262059.8	ENST00000548431.1	1	0	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000012822.15	CALCOCO1	ENST00000549613.1	ENST00000546774.1	0	0	0	1	0	TARGET-20-PARDDY-04
AML	ENSG00000135486.17	HNRNPA1	ENST00000547566.5	ENST00000547276.5	0	1	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PATDNN-04
AML	ENSG00000205323.8	SARNP	ENST00000552080.1	ENST00000552207.1	1	0	1	1	1	TARGET-20-PAKTCX-04
AML	ENSG00000205323.8	SARNP	ENST00000336133.7	ENST00000552946.1	1	0	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000182796.12	TMEM198B	ENST00000478241.5	ENST00000471276.5	0	0	0	1	0	TARGET-20-PATDNN-04
AML	ENSG00000182796.12	TMEM198B	ENST00000478241.5	ENST00000482378.5	0	0	0	1	0	TARGET-20-PABLDZ-04
AML	ENSG00000111540.15	RAB5B	ENST00000553116.5	ENST00000549505.5	1	0	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PATDNN-04
AML	ENSG00000229117.8	RPL41	ENST00000546485.5	ENST00000546591.5	0	1	1	1	1	TARGET-20-PASCGR-04
AML	ENSG00000229117.8	RPL41	ENST00000546485.5	ENST00000358888.7	0	0	0	1	0	TARGET-20-PAEFGT-04
AML	ENSG00000196465.10	MYL6B	ENST00000549178.5	ENST00000405661.8	0	0	0	1	0	TARGET-20-PASCRZ-04
AML	ENSG00000196465.10	MYL6B	ENST00000550152.5	ENST00000549178.5	0	0	0	1	0	TARGET-20-PAKTCX-04
AML	ENSG00000110955.8	ATP5B	ENST00000547808.5	ENST00000547250.5	0	0	0	1	0	TARGET-20-PARLVL-04
AML	ENSG00000110955.8	ATP5B	ENST00000262030.7	ENST00000548474.2	1	0	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000123384.13	LRP1	ENST00000243077.7	ENST00000556356.1	1	0	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PATDNN-04
AML	ENSG00000185482.7	STAC3	ENST00000554578.5	ENST00000554003.1	1	0	1	1	1	TARGET-20-PARLVL-04
AML	ENSG00000185482.7	STAC3	ENST00000554578.5	ENST00000332782.6	1	1	1	1	0	TARGET-20-PARDDY-04
AML	ENSG00000166986.12	MARS	ENST00000546971.5	ENST00000551842.5	0	0	0	1	0	TARGET-20-PAEDKB-04
AML	ENSG00000166986.12	MARS	ENST00000551431.5	ENST00000553162.5	0	0	0	1	0	TARGET-20-PARDDY-04
AML	ENSG00000175197.10	DDIT3	ENST00000346473.7	ENST00000547303.5	1	1	0	1	1	TARGET-20-PARDDY-04,TARGET-20-PATDNN-04
AML	ENSG00000166896.7	XRCC6BP1	ENST00000300145.3	ENST00000546709.1	1	0	1	1	1	TARGET-20-PADZCG-04,TARGET-20-PARLVL-04
AML	ENSG00000174099.10	MSRB3	ENST00000540804.5	ENST00000538725.1	1	0	1	1	1	TARGET-20-PASYJI-04
AML	ENSG00000174099.10	MSRB3	ENST00000355192.7	ENST00000614640.4	1	1	1	1	1	TARGET-20-PARYVW-04
AML	ENSG00000090382.6	LYZ	ENST00000261267.6	ENST00000549690.1	1	1	1	1	1	TARGET-20-PASGWH-04
AML	ENSG00000090382.6	LYZ	ENST00000261267.6	ENST00000548839.1	1	1	1	1	1	TARGET-20-PASCRZ-04
AML	ENSG00000166226.12	CCT2	ENST00000550010.5	ENST00000551899.5	0	0	0	1	0	TARGET-20-PAEDKB-04
AML	ENSG00000166226.12	CCT2	ENST00000553169.1	ENST00000550455.5	0	0	0	1	0	TARGET-20-PARYVW-04
AML	ENSG00000111596.11	CNOT2	ENST00000549705.1	ENST00000548599.5	0	0	0	1	0	TARGET-20-PAPXRJ-04
AML	ENSG00000111596.11	CNOT2	ENST00000547321.5	ENST00000551179.1	0	0	0	1	0	TARGET-20-PARDDY-04
AML	ENSG00000080371.5	RAB21	ENST00000358546.3	ENST00000547246.1	0	0	0	1	0	TARGET-20-PAKTCX-04
AML	ENSG00000080371.5	RAB21	ENST00000358546.3	ENST00000261263.4	0	1	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000139318.7	DUSP6	ENST00000547291.1	ENST00000279488.7	1	1	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PAKTCX-04
AML	ENSG00000177889.9	UBE2N	ENST00000552442.1	ENST00000549490.1	1	0	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PAKTCX-04
AML	ENSG00000169372.12	CRADD	ENST00000332896.7	ENST00000609189.1	1	0	1	1	1	TARGET-20-PAEDKB-04,TARGET-20-PALGKX-04
AML	ENSG00000120798.16	NR2C1	ENST00000547594.5	ENST00000333003.9	0	1	1	1	1	TARGET-20-PARYFN-04
AML	ENSG00000120798.16	NR2C1	ENST00000549482.1	ENST00000552417.5	0	0	0	1	0	TARGET-20-PAKTCX-04
AML	ENSG00000111666.10	CHPT1	ENST00000229266.7	ENST00000549128.5	1	0	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PASYJI-04
AML	ENSG00000171310.10	CHST11	ENST00000546689.1	ENST00000549260.5	1	1	1	1	1	TARGET-20-PATDNN-04
AML	ENSG00000171310.10	CHST11	ENST00000547956.1	ENST00000549260.5	1	1	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000136051.13	KIAA1033	ENST00000620430.4	ENST00000550613.1	1	0	1	1	1	TARGET-20-PAPXRJ-04
AML	ENSG00000136051.13	KIAA1033	ENST00000550786.5	ENST00000548534.1	0	0	0	1	0	TARGET-20-PAKTCX-04
AML	ENSG00000076555.15	ACACB	ENST00000377848.7	ENST00000338432.11	1	1	0	1	1	TARGET-20-PATDNN-04
AML	ENSG00000076555.15	ACACB	ENST00000377848.7	ENST00000534852.1	1	0	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000139428.11	MMAB	ENST00000420167.6	ENST00000544051.5	0	0	0	1	0	TARGET-20-PASVYA-04
AML	ENSG00000139428.11	MMAB	ENST00000540016.5	ENST00000537496.5	1	0	1	1	1	TARGET-20-PABLDZ-04
AML	ENSG00000076513.16	ANKRD13A	ENST00000261739.8	ENST00000553251.5	1	0	1	1	1	TARGET-20-PABLDZ-04,TARGET-20-PATDNN-04
AML	ENSG00000174437.16	ATP2A2	ENST00000377685.9	ENST00000313432.5	0	0	0	1	0	TARGET-20-PATDNN-04
AML	ENSG00000174437.16	ATP2A2	ENST00000539276.6	ENST00000547050.1	1	0	1	1	1	TARGET-20-PAKTCX-04
AML	ENSG00000122986.13	HVCN1	ENST00000242607.12	ENST00000620084.4	1	1	0	1	1	TARGET-20-PAKTCX-04
AML	ENSG00000122986.13	HVCN1	ENST00000242607.12	ENST00000439744.6	1	1	1	1	1	TARGET-20-PARDDY-04
AML	ENSG00000139405.15	RITA1	ENST00000548278.1	ENST00000549621.5	1	1	0	1	1	TARGET-20-PABLDZ-04,TARGET-20-PARDDY-04
AML	ENSG00000089060.11	SLC8B1	ENST00000548477.5	ENST00000552565.5	0	0	0	1	0	TARGET-20-PATDNN-04
AML	ENSG00000089060.11	SLC8B1	ENST00000548477.5	ENST00000550047.5	0	1	1	1	1	TARGET-20-PABLDZ-04
