Experiment	GeneId	Transcript	Expression	Feature_type	Feature	Index	Length	Start	End
AML	ENSG00000258546.1	ENST00000555897.1	0.10999757015245683	Transcript					
AML	ENSG00000174804.3	ENST00000531380.1	0.009999639102394372	Transcript					
AML	ENSG00000174804.3	ENST00000531380.1	0.009999639102394372	Pfam	PF01392	1	114	45	159
AML	ENSG00000174804.3	ENST00000531380.1	0.009999639102394372	Pfam	PF01534	1	302	210	512
AML	ENSG00000263466.1	ENST00000581083.1	0.040000917377944104	Transcript					
AML	ENSG00000268947.1	ENST00000602262.1	0.0700018290491679	Transcript					
AML	ENSG00000254907.1	ENST00000526220.1	0.019999517644104813	Transcript					
AML	ENSG00000230951.1	ENST00000430745.1	0.019999517644104813	Transcript					
AML	ENSG00000267655.1	ENST00000586389.1	1.0800250842883663	Transcript					
AML	ENSG00000242737.1	ENST00000495139.1	0.23000564311170585	Transcript					
AML	ENSG00000038210.12	ENST00000264864.7	2.319925155766262	Transcript					
AML	ENSG00000038210.12	ENST00000264864.7	2.319925155766262	Pfam	PF00454	1	303	131	434
AML	ENSG00000225408.1	ENST00000426764.1	0.12000176527428984	Transcript					
AML	ENSG00000136149.6	ENST00000484130.1	0.6499867118277892	Transcript					
AML	ENSG00000275143.1	ENST00000515981.1	1.600029621312606	Transcript					
AML	ENSG00000273733.1	ENST00000615848.1	0.029999741597562815	Transcript					
AML	ENSG00000236526.1	ENST00000439529.1	0.060001985048514034	Transcript					
AML	ENSG00000241061.3	ENST00000460716.1	0.3800097970829733	Transcript					
AML	ENSG00000219881.1	ENST00000406848.1	0.12999648446658976	Transcript					
AML	ENSG00000279121.1	ENST00000624854.1	0.040000917377944104	Transcript					
AML	ENSG00000231066.3	ENST00000453156.3	0.019999517644104813	Transcript					
AML	ENSG00000087157.18	ENST00000262764.10	1.900054642058397	Transcript					
AML	ENSG00000087157.18	ENST00000262764.10	1.900054642058397	Pfam	PF13091	1	148	111	259
AML	ENSG00000217094.2	ENST00000405422.2	0.6900203008692773	Transcript					
AML	ENSG00000123892.11	ENST00000243662.10	0.36000732113408934	Transcript					
AML	ENSG00000123892.11	ENST00000243662.10	0.36000732113408934	Pfam	PF00071	1	167	11	178
AML	ENSG00000276573.1	ENST00000613261.1	0.5300059750860837	Transcript					
AML	ENSG00000132825.6	ENST00000370996.4	0.9599944472116857	Transcript					
AML	ENSG00000132825.6	ENST00000370996.4	0.9599944472116857	Pfam	PF03370	1	105	172	277
AML	ENSG00000261685.2	ENST00000563424.2	0.060001985048514034	Transcript					
AML	ENSG00000173088.12	ENST00000618242.1	0.009999639102394372	Transcript					
AML	ENSG00000120656.11	ENST00000373824.8	8.150129572933784	Transcript					
AML	ENSG00000120656.11	ENST00000373824.8	8.150129572933784	Pfam	PF03847	1	67	59	126
AML	ENSG00000225873.1	ENST00000416124.1	2.529986829300426	Transcript					
AML	ENSG00000280434.1	ENST00000624919.1	0.09999809593774907	Transcript					
AML	ENSG00000220583.1	ENST00000402419.1	0.18999410294428817	Transcript					
AML	ENSG00000187068.2	ENST00000335012.2	0.009999639102394372	Transcript					
AML	ENSG00000237668.1	ENST00000413110.1	0.2399991561447902	Transcript					
AML	ENSG00000141858.11	ENST00000533683.6	9.600101962083476	Transcript					
AML	ENSG00000141858.11	ENST00000533683.6	9.600101962083476	Pfam	PF00536	1	56	355	411
AML	ENSG00000267364.1	ENST00000585387.1	0.2399991561447902	Transcript					
AML	ENSG00000254420.1	ENST00000534168.1	0.0700018290491679	Transcript					
AML	ENSG00000230923.1	ENST00000431020.1	0.019999517644104813	Transcript					
AML	ENSG00000279491.1	ENST00000623785.1	0.5399998128169408	Transcript					
AML	ENSG00000242208.1	ENST00000482972.1	0.019999517644104813	Transcript					
AML	ENSG00000181541.5	ENST00000317605.5	0.009999639102394372	Transcript					
AML	ENSG00000181541.5	ENST00000317605.5	0.009999639102394372	Pfam	PF03281	1	284	62	346
AML	ENSG00000214455.4	ENST00000398357.2	0.5100017014734363	Transcript					
AML	ENSG00000107551.20	ENST00000340258.9	1.7099528464954719	Transcript					
AML	ENSG00000107551.20	ENST00000340258.9	1.7099528464954719	Pfam	PF00788	1	81	178	259
AML	ENSG00000131067.16	ENST00000336431.9	0.6499867118277892	Transcript					
AML	ENSG00000131067.16	ENST00000336431.9	0.6499867118277892	Pfam	PF01019	1	498	155	653
AML	ENSG00000248401.2	ENST00000450559.3	0.019999517644104813	Transcript					
AML	ENSG00000005513.9	ENST00000293894.3	0.009999639102394372	Transcript					
AML	ENSG00000005513.9	ENST00000293894.3	0.009999639102394372	Pfam	PF12444	1	82	7	89
AML	ENSG00000005513.9	ENST00000293894.3	0.009999639102394372	Pfam	PF00505	1	68	102	170
AML	ENSG00000217241.1	ENST00000402326.1	0.12999648446658976	Transcript					
AML	ENSG00000235865.2	ENST00000414544.1	0.12000176527428984	Transcript					
AML	ENSG00000276931.1	ENST00000620075.1	0.10999757015245683	Transcript					
AML	ENSG00000171206.13	ENST00000302424.11	17.47011768436279	Transcript					
AML	ENSG00000171206.13	ENST00000302424.11	17.47011768436279	Pfam	PF15227	1	40	15	55
AML	ENSG00000171206.13	ENST00000302424.11	17.47011768436279	Prosite	PS00518	1	9	30	39
AML	ENSG00000266208.1	ENST00000578774.1	0.4599876480687464	Transcript					
AML	ENSG00000257663.1	ENST00000550301.1	3.2300431104384324	Transcript					
AML	ENSG00000183828.14	ENST00000392568.6	2.0099817653318337	Transcript					
AML	ENSG00000183828.14	ENST00000392568.6	2.0099817653318337	Pfam	PF00293	1	161	40	201
AML	ENSG00000272791.1	ENST00000609434.1	0.2099978202342263	Transcript					
AML	ENSG00000077147.14	ENST00000371142.8	10.289919581534594	Transcript					
AML	ENSG00000077147.14	ENST00000371142.8	10.289919581534594	Pfam	PF02990	1	489	57	546
AML	ENSG00000278637.1	ENST00000617569.1	0.6400016608422577	Transcript					
AML	ENSG00000278637.1	ENST00000617569.1	0.6400016608422577	Pfam	PF00125	1	66	28	94
AML	ENSG00000278637.1	ENST00000617569.1	0.6400016608422577	Prosite	PS00047	1	4	15	19
AML	ENSG00000237641.1	ENST00000452854.1	0.14999785912328753	Transcript					
AML	ENSG00000268049.1	ENST00000599952.1	0.3100029133246172	Transcript					
AML	ENSG00000273014.1	ENST00000609151.1	1.7299931312968873	Transcript					
AML	ENSG00000257365.7	ENST00000246166.2	1.2100009526937137	Transcript					
AML	ENSG00000257365.7	ENST00000246166.2	1.2100009526937137	Pfam	PF13249	1	111	129	240
AML	ENSG00000257365.7	ENST00000246166.2	1.2100009526937137	Pfam	PF00432	1	42	269	311
AML	ENSG00000257365.7	ENST00000246166.2	1.2100009526937137	Pfam	PF00432	1	42	331	373
AML	ENSG00000234369.1	ENST00000414123.1	0.25999607209761366	Transcript					
AML	ENSG00000204366.3	ENST00000375527.2	0.36000732113408934	Transcript					
AML	ENSG00000204366.3	ENST00000375527.2	0.36000732113408934	Pfam	PF00651	1	102	23	125
AML	ENSG00000204366.3	ENST00000375527.2	0.36000732113408934	Pfam	PF00096	1	23	415	438
AML	ENSG00000204366.3	ENST00000375527.2	0.36000732113408934	Pfam	PF00096	1	22	387	409
AML	ENSG00000204366.3	ENST00000375527.2	0.36000732113408934	Pfam	PF00096	1	22	359	381
AML	ENSG00000204366.3	ENST00000375527.2	0.36000732113408934	Prosite	PS00028	1	21	335	356
AML	ENSG00000204366.3	ENST00000375527.2	0.36000732113408934	Prosite	PS00028	1	20	389	409
AML	ENSG00000204366.3	ENST00000375527.2	0.36000732113408934	Prosite	PS00028	1	20	361	381
AML	ENSG00000204366.3	ENST00000375527.2	0.36000732113408934	Prosite	PS00028	1	21	417	438
AML	ENSG00000276116.2	ENST00000621019.2	0.20000454105956791	Transcript					
AML	ENSG00000102978.12	ENST00000219252.9	11.240011855899532	Transcript					
AML	ENSG00000102978.12	ENST00000219252.9	11.240011855899532	Pfam	PF01193	1	236	20	256
AML	ENSG00000102978.12	ENST00000219252.9	11.240011855899532	Pfam	PF01000	1	127	50	177
AML	ENSG00000102978.12	ENST00000219252.9	11.240011855899532	Prosite	PS00446	1	40	32	72
AML	ENSG00000124198.8	ENST00000371917.4	4.729851907278191	Transcript					
AML	ENSG00000124198.8	ENST00000371917.4	4.729851907278191	Pfam	PF01369	1	185	641	826
AML	ENSG00000124198.8	ENST00000371917.4	4.729851907278191	Pfam	PF09324	1	83	1166	1249
AML	ENSG00000124198.8	ENST00000371917.4	4.729851907278191	Pfam	PF12783	1	161	369	530
AML	ENSG00000267576.1	ENST00000586051.1	2.440046876340315	Transcript					
AML	ENSG00000067533.5	ENST00000366932.3	0.760016690419679	Transcript					
AML	ENSG00000067533.5	ENST00000366932.3	0.760016690419679	Pfam	PF07890	1	124	91	215
AML	ENSG00000237101.1	ENST00000420350.1	0.04999854862398112	Transcript					
AML	ENSG00000164821.4	ENST00000297435.2	1.630048859620768	Transcript					
AML	ENSG00000164821.4	ENST00000297435.2	1.630048859620768	Pfam	PF00879	1	51	1	52
AML	ENSG00000164821.4	ENST00000297435.2	1.630048859620768	Pfam	PF00323	1	28	65	93
AML	ENSG00000164821.4	ENST00000297435.2	1.630048859620768	Prosite	PS00269	1	28	65	93
AML	ENSG00000280186.1	ENST00000622910.1	0.019999517644104813	Transcript					
AML	ENSG00000160051.11	ENST00000537469.2	0.319989942599089	Transcript					
AML	ENSG00000180089.5	ENST00000327042.4	1.3799872500586803	Transcript					
AML	ENSG00000180089.5	ENST00000327042.4	1.3799872500586803	Pfam	PF07947	1	169	47	216
AML	ENSG00000158473.6	ENST00000368171.3	1.4299765200229126	Transcript					
AML	ENSG00000158473.6	ENST00000368171.3	1.4299765200229126	Pfam	PF07654	1	66	221	287
AML	ENSG00000181817.5	ENST00000315732.2	16.32953329888845	Transcript					
AML	ENSG00000181817.5	ENST00000315732.2	16.32953329888845	Pfam	PF01423	1	62	21	83
AML	ENSG00000188897.8	ENST00000598234.5	0.04999854862398112	Transcript					
AML	ENSG00000188897.8	ENST00000598234.5	0.04999854862398112	Pfam	PF00094	1	147	2982	3129
AML	ENSG00000188897.8	ENST00000598234.5	0.04999854862398112	Pfam	PF09172	1	290	591	881
AML	ENSG00000188897.8	ENST00000598234.5	0.04999854862398112	Pfam	PF01347	1	535	15	550
AML	ENSG00000241269.1	ENST00000342963.2	0.15999636271947112	Transcript					
AML	ENSG00000271631.1	ENST00000605480.1	0.0700018290491679	Transcript					
AML	ENSG00000271871.1	ENST00000607378.1	0.019999517644104813	Transcript					
AML	ENSG00000232124.1	ENST00000437557.1	0.019999517644104813	Transcript					
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Transcript					
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Pfam	PF13912	1	20	171	191
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Pfam	PF13912	1	19	670	689
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Pfam	PF13465	1	21	241	262
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Pfam	PF13465	1	21	380	401
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Pfam	PF13465	1	23	518	541
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Pfam	PF13465	1	23	574	597
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Pfam	PF13465	1	22	630	652
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Pfam	PF13465	1	20	463	483
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Pfam	PF13465	1	22	406	428
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Pfam	PF13465	1	19	272	291
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Pfam	PF13465	1	23	295	318
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Pfam	PF13465	1	23	351	374
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Pfam	PF13465	1	23	490	513
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Pfam	PF13465	1	23	434	457
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Pfam	PF13465	1	23	323	346
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Pfam	PF13465	1	18	549	567
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Pfam	PF13465	1	24	602	626
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Pfam	PF01352	1	40	4	44
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Prosite	PS00028	1	20	673	693
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Prosite	PS00028	1	20	477	497
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Prosite	PS00028	1	20	449	469
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Prosite	PS00028	1	20	282	302
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Prosite	PS00028	1	20	561	581
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Prosite	PS00028	1	20	589	609
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Prosite	PS00028	1	20	366	386
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Prosite	PS00028	1	20	645	665
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Prosite	PS00028	1	20	533	553
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Prosite	PS00028	1	20	617	637
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Prosite	PS00028	1	20	505	525
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Prosite	PS00028	1	20	421	441
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Prosite	PS00028	1	20	338	358
AML	ENSG00000197044.10	ENST00000357901.4	0.15999636271947112	Prosite	PS00028	1	20	310	330
AML	ENSG00000104885.17	ENST00000398665.7	7.410163226811052	Transcript					
AML	ENSG00000104885.17	ENST00000398665.7	7.410163226811052	Pfam	PF08123	1	202	115	317
AML	ENSG00000262877.4	ENST00000571724.3	0.37000229077762503	Transcript					
AML	ENSG00000166685.11	ENST00000299886.8	3.119981920694814	Transcript					
AML	ENSG00000166685.11	ENST00000299886.8	3.119981920694814	Pfam	PF08700	1	75	16	91
AML	ENSG00000100294.12	ENST00000327555.5	2.660058082161372	Transcript					
AML	ENSG00000100294.12	ENST00000327555.5	2.660058082161372	Pfam	PF00698	1	107	64	171
AML	ENSG00000272172.1	ENST00000607376.1	0.319989942599089	Transcript					
AML	ENSG00000226243.1	ENST00000412502.1	0.15999636271947112	Transcript					
AML	ENSG00000044446.11	ENST00000379942.4	2.870092874910106	Transcript					
AML	ENSG00000044446.11	ENST00000379942.4	2.870092874910106	Pfam	PF00723	1	911	8	919
AML	ENSG00000279212.1	ENST00000623958.1	0.029999741597562815	Transcript					
AML	ENSG00000235319.1	ENST00000433219.1	0.18999410294428817	Transcript					
AML	ENSG00000184924.5	ENST00000328379.5	33.30014782734294	Transcript					
AML	ENSG00000184924.5	ENST00000328379.5	33.30014782734294	Pfam	PF01981	1	113	26	139
AML	ENSG00000153989.7	ENST00000368494.3	6.6298784071248775	Transcript					
AML	ENSG00000153989.7	ENST00000368494.3	6.6298784071248775	Pfam	PF01255	1	108	185	293
AML	ENSG00000150667.6	ENST00000350221.3	0.0700018290491679	Transcript					
AML	ENSG00000150667.6	ENST00000350221.3	0.0700018290491679	Pfam	PF15554	1	393	2	395
AML	ENSG00000268849.5	ENST00000599104.1	1.6100485820975006	Transcript					
AML	ENSG00000277675.1	ENST00000616609.1	0.2099978202342263	Transcript					
AML	ENSG00000135940.6	ENST00000258424.2	166.22474114942509	Transcript					
AML	ENSG00000135940.6	ENST00000258424.2	166.22474114942509	Pfam	PF01215	1	121	3	124
AML	ENSG00000135940.6	ENST00000258424.2	166.22474114942509	Prosite	PS00848	1	22	100	122
AML	ENSG00000230439.2	ENST00000433544.1	0.019999517644104813	Transcript					
AML	ENSG00000273768.1	ENST00000615842.1	37.89043834646687	Transcript					
AML	ENSG00000246859.2	ENST00000500779.2	0.18000481741051896	Transcript					
AML	ENSG00000278514.1	ENST00000620171.1	0.0899993468124429	Transcript					
AML	ENSG00000264954.1	ENST00000580942.1	0.019999517644104813	Transcript					
AML	ENSG00000261773.1	ENST00000567614.1	0.0800019247705772	Transcript					
AML	ENSG00000229368.1	ENST00000430222.1	0.10999757015245683	Transcript					
AML	ENSG00000124766.5	ENST00000244745.2	23.0107691909428	Transcript					
AML	ENSG00000124766.5	ENST00000244745.2	23.0107691909428	Pfam	PF00505	1	68	59	127
AML	ENSG00000279342.1	ENST00000624557.1	0.20000454105956791	Transcript					
AML	ENSG00000181631.6	ENST00000325602.5	2.68992093100514	Transcript					
AML	ENSG00000181631.6	ENST00000325602.5	2.68992093100514	Pfam	PF00001	1	255	62	317
AML	ENSG00000181631.6	ENST00000325602.5	2.68992093100514	Prosite	PS00237	1	16	129	145
AML	ENSG00000120075.5	ENST00000239151.5	0.029999741597562815	Transcript					
AML	ENSG00000120075.5	ENST00000239151.5	0.029999741597562815	Pfam	PF00046	1	56	195	251
AML	ENSG00000120075.5	ENST00000239151.5	0.029999741597562815	Prosite	PS00032	1	5	176	181
AML	ENSG00000120075.5	ENST00000239151.5	0.029999741597562815	Prosite	PS00027	1	23	227	250
AML	ENSG00000204620.3	ENST00000376775.3	0.5899876960796653	Transcript					
AML	ENSG00000280392.1	ENST00000624987.1	0.029999741597562815	Transcript					
AML	ENSG00000218073.1	ENST00000407522.1	0.09999809593774907	Transcript					
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Transcript					
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Pfam	PF01352	1	40	158	198
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Pfam	PF00096	1	21	346	367
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Pfam	PF13465	1	24	873	897
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Pfam	PF13465	1	24	761	785
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Pfam	PF13465	1	23	846	869
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Pfam	PF13465	1	25	817	842
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Pfam	PF13465	1	25	705	730
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Pfam	PF13465	1	23	902	925
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Pfam	PF13465	1	24	733	757
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Pfam	PF13465	1	23	471	494
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Pfam	PF13465	1	25	387	412
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Pfam	PF13465	1	24	415	439
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Pfam	PF13465	1	24	789	813
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Pfam	PF13465	1	23	444	467
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Prosite	PS00028	1	20	721	741
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Prosite	PS00028	1	20	833	853
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Prosite	PS00028	1	20	749	769
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Prosite	PS00028	1	20	861	881
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Prosite	PS00028	1	20	375	395
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Prosite	PS00028	1	20	431	451
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Prosite	PS00028	1	20	403	423
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Prosite	PS00028	1	20	459	479
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Prosite	PS00028	1	20	347	367
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Prosite	PS00028	1	20	917	937
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Prosite	PS00028	1	20	777	797
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Prosite	PS00028	1	20	805	825
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Prosite	PS00028	1	20	693	713
AML	ENSG00000205903.6	ENST00000382252.5	2.4099471062295468	Prosite	PS00028	1	20	889	909
AML	ENSG00000204978.2	ENST00000378187.2	0.04999854862398112	Transcript					
AML	ENSG00000204978.2	ENST00000378187.2	0.04999854862398112	Pfam	PF15039	1	110	1	111
AML	ENSG00000264853.1	ENST00000578539.1	0.5000060742414588	Transcript					
AML	ENSG00000213281.4	ENST00000369535.4	17.600176990790303	Transcript					
AML	ENSG00000213281.4	ENST00000369535.4	17.600176990790303	Pfam	PF00071	1	159	5	164
AML	ENSG00000177791.11	ENST00000359322.4	0.019999517644104813	Transcript					
AML	ENSG00000177791.11	ENST00000359322.4	0.019999517644104813	Pfam	PF05556	1	298	1	299
AML	ENSG00000187080.7	ENST00000366480.3	0.019999517644104813	Transcript					
AML	ENSG00000187080.7	ENST00000366480.3	0.019999517644104813	Pfam	PF13853	1	143	155	298
AML	ENSG00000187080.7	ENST00000366480.3	0.019999517644104813	Prosite	PS00237	1	16	125	141
AML	ENSG00000246982.6	ENST00000499560.2	0.14000321863040419	Transcript					
AML	ENSG00000229162.1	ENST00000456316.1	0.019999517644104813	Transcript					
AML	ENSG00000249492.1	ENST00000505645.1	0.040000917377944104	Transcript					
AML	ENSG00000234546.2	ENST00000412639.2	0.10999757015245683	Transcript					
AML	ENSG00000240524.2	ENST00000434404.2	0.029999741597562815	Transcript					
AML	ENSG00000235272.1	ENST00000444122.1	3.5401059258107606	Transcript					
AML	ENSG00000173163.10	ENST00000311832.5	8.5098309766995	Transcript					
AML	ENSG00000173163.10	ENST00000311832.5	8.5098309766995	Pfam	PF07258	1	171	14	185
AML	ENSG00000224397.5	ENST00000425497.5	0.04999854862398112	Transcript					
AML	ENSG00000261609.3	ENST00000568107.2	0.40999706598981406	Transcript					
AML	ENSG00000261609.3	ENST00000568107.2	0.40999706598981406	Pfam	PF07707	1	101	134	235
AML	ENSG00000261609.3	ENST00000568107.2	0.40999706598981406	Pfam	PF00651	1	105	21	126
AML	ENSG00000261609.3	ENST00000568107.2	0.40999706598981406	Pfam	PF01344	1	44	363	407
AML	ENSG00000261609.3	ENST00000568107.2	0.40999706598981406	Pfam	PF01344	1	46	315	361
AML	ENSG00000261609.3	ENST00000568107.2	0.40999706598981406	Pfam	PF01344	1	36	418	454
AML	ENSG00000244720.1	ENST00000489836.1	0.009999639102394372	Transcript					
AML	ENSG00000185168.5	ENST00000332012.5	0.029999741597562815	Transcript					
AML	ENSG00000231466.2	ENST00000434827.1	0.12999648446658976	Transcript					
AML	ENSG00000147488.11	ENST00000276480.11	0.060001985048514034	Transcript					
AML	ENSG00000147488.11	ENST00000276480.11	0.060001985048514034	Pfam	PF01530	1	28	366	394
AML	ENSG00000147488.11	ENST00000276480.11	0.060001985048514034	Pfam	PF01530	1	29	410	439
AML	ENSG00000147488.11	ENST00000276480.11	0.060001985048514034	Pfam	PF01530	1	28	723	751
AML	ENSG00000147488.11	ENST00000276480.11	0.060001985048514034	Pfam	PF01530	1	27	868	895
AML	ENSG00000147488.11	ENST00000276480.11	0.060001985048514034	Pfam	PF01530	1	30	813	843
AML	ENSG00000147488.11	ENST00000276480.11	0.060001985048514034	Pfam	PF01530	1	30	765	795
AML	ENSG00000147488.11	ENST00000276480.11	0.060001985048514034	Pfam	PF08474	1	236	480	716
AML	ENSG00000144214.9	ENST00000308528.8	0.319989942599089	Transcript					
AML	ENSG00000137414.5	ENST00000259963.3	5.189955067756733	Transcript					
AML	ENSG00000137414.5	ENST00000259963.3	5.189955067756733	Pfam	PF06271	1	160	243	403
AML	ENSG00000275506.1	ENST00000619270.1	0.1700037656548274	Transcript					
AML	ENSG00000167994.11	ENST00000394836.6	0.23000564311170585	Transcript					
AML	ENSG00000167994.11	ENST00000394836.6	0.23000564311170585	Pfam	PF06428	1	78	88	166
AML	ENSG00000274093.1	ENST00000617574.1	0.5799959451451767	Transcript					
AML	ENSG00000268798.1	ENST00000594262.1	0.2199972005936865	Transcript					
AML	ENSG00000100731.15	ENST00000304743.6	2.0400336953974567	Transcript					
AML	ENSG00000100731.15	ENST00000304743.6	2.0400336953974567	Pfam	PF05041	1	229	1780	2009
AML	ENSG00000253785.1	ENST00000523057.1	0.0800019247705772	Transcript					
AML	ENSG00000269894.1	ENST00000602411.1	0.2399991561447902	Transcript					
AML	ENSG00000198168.8	ENST00000354193.4	2.619968473111358	Transcript					
AML	ENSG00000164066.12	ENST00000335251.10	0.009999639102394372	Transcript					
AML	ENSG00000026025.13	ENST00000224237.9	1096.5065269092681	Transcript					
AML	ENSG00000026025.13	ENST00000224237.9	1096.5065269092681	Pfam	PF04732	1	94	7	101
AML	ENSG00000026025.13	ENST00000224237.9	1096.5065269092681	Pfam	PF00038	1	308	102	410
AML	ENSG00000026025.13	ENST00000224237.9	1096.5065269092681	Prosite	PS00226	1	8	397	405
AML	ENSG00000272746.1	ENST00000610087.1	0.2399991561447902	Transcript					
AML	ENSG00000272356.1	ENST00000607434.1	0.0700018290491679	Transcript					
AML	ENSG00000275234.1	ENST00000615487.1	0.0700018290491679	Transcript					
AML	ENSG00000184923.12	ENST00000381707.6	0.12999648446658976	Transcript					
AML	ENSG00000184923.12	ENST00000381707.6	0.12999648446658976	Pfam	PF12881	1	322	130	452
AML	ENSG00000184923.12	ENST00000381707.6	0.12999648446658976	Pfam	PF12882	1	128	707	835
AML	ENSG00000184923.12	ENST00000381707.6	0.12999648446658976	Pfam	PF12882	1	144	493	637
AML	ENSG00000242735.1	ENST00000442699.1	0.32999928368165776	Transcript					
AML	ENSG00000267500.1	ENST00000431363.1	0.04999854862398112	Transcript					
AML	ENSG00000248936.1	ENST00000503034.1	0.34998955414288524	Transcript					
AML	ENSG00000170860.3	ENST00000306024.3	10.120140752076605	Transcript					
AML	ENSG00000170860.3	ENST00000306024.3	10.120140752076605	Pfam	PF01423	1	75	22	97
AML	ENSG00000106351.12	ENST00000300176.8	0.14999785912328753	Transcript					
AML	ENSG00000106351.12	ENST00000300176.8	0.14999785912328753	Pfam	PF01412	1	106	39	145
AML	ENSG00000226137.5	ENST00000577066.2	0.8299882598804061	Transcript					
AML	ENSG00000254858.9	ENST00000599612.2	2.680053484464339	Transcript					
AML	ENSG00000254858.9	ENST00000599612.2	2.680053484464339	Pfam	PF04117	1	65	122	187
AML	ENSG00000158517.13	ENST00000289473.8	13.690418312966349	Transcript					
AML	ENSG00000158517.13	ENST00000289473.8	13.690418312966349	Pfam	PF00018	1	45	162	207
AML	ENSG00000158517.13	ENST00000289473.8	13.690418312966349	Pfam	PF00018	1	45	232	277
AML	ENSG00000158517.13	ENST00000289473.8	13.690418312966349	Pfam	PF00787	1	114	6	120
AML	ENSG00000158517.13	ENST00000289473.8	13.690418312966349	Pfam	PF08944	1	58	331	389
AML	ENSG00000275481.1	ENST00000621248.1	0.040000917377944104	Transcript					
AML	ENSG00000244567.1	ENST00000343987.2	1.3399914139149067	Transcript					
AML	ENSG00000108960.7	ENST00000262065.7	2.479962622246042	Transcript					
AML	ENSG00000108960.7	ENST00000262065.7	2.479962622246042	Pfam	PF03006	1	196	24	220
AML	ENSG00000168310.10	ENST00000393593.7	3.860068099487028	Transcript					
AML	ENSG00000168310.10	ENST00000393593.7	3.860068099487028	Pfam	PF00605	1	108	5	113
AML	ENSG00000168310.10	ENST00000393593.7	3.860068099487028	Prosite	PS00601	1	33	26	59
