Experiment	GeneId	Symbol	Control_transcript	Case_transcript	CDS_control	CDS_case	CDS_change	5_UTR_change	3_UTR_change	Samples
ALL	ENSG00000123374.10	CDK2	ENST00000553376.5	ENST00000555408.5	1	0	1	1	1	TARGET-10-PARJSR-04
ALL	ENSG00000123374.10	CDK2	ENST00000556464.5	ENST00000354056.4	0	1	1	1	1	TARGET-10-PAPVTA-04
ALL	ENSG00000123374.10	CDK2	ENST00000556276.5	ENST00000354056.4	0	1	1	1	1	TARGET-10-PAPNNX-04
ALL	ENSG00000229117.8	RPL41	ENST00000501597.3	ENST00000546654.1	1	0	1	1	1	TARGET-10-PANXPE-04,TARGET-10-PANYGB-04,TARGET-10-PARLAF-04
ALL	ENSG00000135469.13	COQ10A	ENST00000551911.5	ENST00000433805.6	0	1	1	1	1	TARGET-10-PAPZST-04,TARGET-10-PATCTI-04
ALL	ENSG00000135469.13	COQ10A	ENST00000551911.5	ENST00000308197.9	0	1	1	1	1	TARGET-10-PAPJIB-04
ALL	ENSG00000257303.1	RP11-977G19.11	ENST00000549565.1	ENST00000549860.1	0	0	0	1	0	TARGET-10-PANXPE-04,TARGET-10-PAPEJN-04,TARGET-10-PAPHJF-04
ALL	ENSG00000076108.11	BAZ2A	ENST00000550730.1	ENST00000553222.1	0	0	0	1	0	TARGET-10-PARJSR-04
ALL	ENSG00000076108.11	BAZ2A	ENST00000549763.1	ENST00000379441.7	0	1	1	1	1	TARGET-10-PAPLDL-04
ALL	ENSG00000076108.11	BAZ2A	ENST00000550730.1	ENST00000549763.1	0	0	0	1	0	TARGET-10-PAPDUV-04
ALL	ENSG00000182199.10	SHMT2	ENST00000557487.5	ENST00000414700.7	1	1	1	1	0	TARGET-10-PAPJHB-04
ALL	ENSG00000182199.10	SHMT2	ENST00000554656.5	ENST00000556798.1	0	0	0	1	0	TARGET-10-PANSHK-04
ALL	ENSG00000182199.10	SHMT2	ENST00000557487.5	ENST00000556798.1	1	0	1	1	1	TARGET-10-PARNMF-04
ALL	ENSG00000175203.15	DCTN2	ENST00000549394.5	ENST00000551611.5	0	0	0	1	0	TARGET-10-PARLAF-04
ALL	ENSG00000175203.15	DCTN2	ENST00000551611.5	ENST00000546965.5	0	0	0	1	0	TARGET-10-PAPACP-04
ALL	ENSG00000175203.15	DCTN2	ENST00000548949.5	ENST00000551400.5	0	0	0	1	0	TARGET-10-PAPLDM-04
ALL	ENSG00000135439.11	AGAP2	ENST00000257897.7	ENST00000547588.5	1	1	1	1	1	TARGET-10-PAPEFH-04,TARGET-10-PAPLDM-04,TARGET-10-PAPLTZ-04
ALL	ENSG00000061987.14	MON2	ENST00000393629.6	ENST00000549286.1	1	0	1	1	1	TARGET-10-PAPZNK-04
ALL	ENSG00000061987.14	MON2	ENST00000547095.5	ENST00000552115.5	0	1	1	1	1	TARGET-10-PARLAF-04
ALL	ENSG00000061987.14	MON2	ENST00000547095.5	ENST00000393629.6	0	1	1	1	1	TARGET-10-PAPRCS-04
ALL	ENSG00000127337.6	YEATS4	ENST00000247843.6	ENST00000548020.5	1	1	1	1	1	TARGET-10-PAPHJF-04,TARGET-10-PATCTI-04
ALL	ENSG00000127337.6	YEATS4	ENST00000247843.6	ENST00000552949.1	1	0	1	1	1	TARGET-10-PAPJIB-04
ALL	ENSG00000127328.21	RAB3IP	ENST00000553099.5	ENST00000552610.1	1	0	1	1	1	TARGET-10-PATCTI-04
ALL	ENSG00000127328.21	RAB3IP	ENST00000362025.9	ENST00000552199.5	1	0	1	1	1	TARGET-10-PAPDJM-04
ALL	ENSG00000127328.21	RAB3IP	ENST00000362025.9	ENST00000550847.1	1	1	1	1	1	TARGET-10-PAPEAB-04
ALL	ENSG00000133858.15	ZFC3H1	ENST00000550963.1	ENST00000552037.1	0	1	1	1	1	TARGET-10-PAPRCS-04,TARGET-10-PAPZNK-04
ALL	ENSG00000133858.15	ZFC3H1	ENST00000550963.1	ENST00000546771.1	0	0	0	1	0	TARGET-10-PATCTI-04
ALL	ENSG00000121749.15	TBC1D15	ENST00000472611.6	ENST00000462788.6	0	0	0	1	0	TARGET-10-PAPZNK-04
ALL	ENSG00000121749.15	TBC1D15	ENST00000468049.2	ENST00000498482.5	0	0	0	1	0	TARGET-10-PAPAGK-04
ALL	ENSG00000121749.15	TBC1D15	ENST00000468049.2	ENST00000472611.6	0	0	0	1	0	TARGET-10-PAPRCS-04
ALL	ENSG00000139323.13	POC1B	ENST00000313546.7	ENST00000546830.1	1	0	1	1	1	TARGET-10-PARLAF-04
ALL	ENSG00000139323.13	POC1B	ENST00000548715.5	ENST00000549035.1	0	1	1	1	1	TARGET-10-PAPAGK-04
ALL	ENSG00000139323.13	POC1B	ENST00000546830.1	ENST00000548715.5	0	0	0	1	0	TARGET-10-PAPNFY-04
ALL	ENSG00000173598.13	NUDT4	ENST00000549992.5	ENST00000547014.5	1	1	1	1	1	TARGET-10-PAPDJM-04
ALL	ENSG00000173598.13	NUDT4	ENST00000548662.5	ENST00000415493.6	1	1	1	1	1	TARGET-10-PAPNNX-04
ALL	ENSG00000173598.13	NUDT4	ENST00000549992.5	ENST00000415493.6	1	1	1	1	1	TARGET-10-PAPNFY-04
ALL	ENSG00000075415.12	SLC25A3	ENST00000547534.5	ENST00000188376.9	1	1	1	1	1	TARGET-10-PAPDJM-04
ALL	ENSG00000075415.12	SLC25A3	ENST00000401722.7	ENST00000188376.9	1	1	0	1	1	TARGET-10-PAPHJF-04
ALL	ENSG00000075415.12	SLC25A3	ENST00000549338.5	ENST00000228318.7	1	1	1	1	1	TARGET-10-PAPNNX-04
ALL	ENSG00000185480.11	PARPBP	ENST00000535811.1	ENST00000537257.5	0	1	1	1	1	TARGET-10-PATCTI-04
ALL	ENSG00000185480.11	PARPBP	ENST00000541394.5	ENST00000327680.6	1	1	1	1	1	TARGET-10-PARGVZ-04
ALL	ENSG00000185480.11	PARPBP	ENST00000327680.6	ENST00000537257.5	1	1	1	0	1	TARGET-10-PARAKF-04
ALL	ENSG00000111785.18	RIC8B	ENST00000392837.8	ENST00000462949.5	1	0	1	1	1	TARGET-10-PARBVI-04
ALL	ENSG00000111785.18	RIC8B	ENST00000392837.8	ENST00000355478.6	1	1	1	1	1	TARGET-10-PARGHW-04
ALL	ENSG00000111785.18	RIC8B	ENST00000392837.8	ENST00000392839.6	1	1	1	1	1	TARGET-10-PAPZST-04
ALL	ENSG00000139438.5	FAM222A	ENST00000538780.1	ENST00000358906.3	1	1	0	1	1	TARGET-10-PAPACP-04,TARGET-10-PARJSR-04
ALL	ENSG00000139438.5	FAM222A	ENST00000538780.1	ENST00000543653.1	1	0	1	1	1	TARGET-10-PAPJHB-04
ALL	ENSG00000111229.15	ARPC3	ENST00000548878.6	ENST00000467622.2	0	0	0	1	0	TARGET-10-PASHUI-04
ALL	ENSG00000111229.15	ARPC3	ENST00000471641.1	ENST00000549408.1	0	0	0	1	0	TARGET-10-PARLAF-04
ALL	ENSG00000111229.15	ARPC3	ENST00000476566.1	ENST00000467622.2	0	0	0	1	0	TARGET-10-PAPLDM-04
ALL	ENSG00000111252.10	SH2B3	ENST00000341259.6	ENST00000538307.1	1	1	1	1	1	TARGET-10-PAPACP-04,TARGET-10-PAPDJM-04,TARGET-10-PARGHW-04
ALL	ENSG00000111271.14	ACAD10	ENST00000549590.5	ENST00000550198.5	1	0	1	1	1	TARGET-10-PATCTI-04
ALL	ENSG00000111271.14	ACAD10	ENST00000508303.5	ENST00000514847.5	0	0	0	1	0	TARGET-10-PANSDA-04
ALL	ENSG00000111271.14	ACAD10	ENST00000413681.7	ENST00000509936.5	0	0	0	1	0	TARGET-10-PAPNFY-04
ALL	ENSG00000198270.12	TMEM116	ENST00000552839.6	ENST00000552374.6	0	1	1	1	1	TARGET-10-PAPZNK-04
ALL	ENSG00000198270.12	TMEM116	ENST00000552839.6	ENST00000355445.7	0	1	1	1	1	TARGET-10-PAPVTA-04
ALL	ENSG00000198270.12	TMEM116	ENST00000552374.6	ENST00000551297.6	1	0	1	1	1	TARGET-10-PAPZST-04
ALL	ENSG00000111300.9	NAA25	ENST00000551858.1	ENST00000549711.5	0	0	0	1	0	TARGET-10-PARBVI-04,TARGET-10-PARLAF-04
ALL	ENSG00000111300.9	NAA25	ENST00000552527.5	ENST00000261745.8	0	1	1	1	1	TARGET-10-PAPIJB-04
ALL	ENSG00000179295.15	PTPN11	ENST00000351677.6	ENST00000392597.5	1	1	1	1	1	TARGET-10-PARAKF-04,TARGET-10-PARGHW-04
ALL	ENSG00000179295.15	PTPN11	ENST00000351677.6	ENST00000531326.1	1	0	1	1	1	TARGET-10-PAPDJM-04
ALL	ENSG00000111737.11	RAB35	ENST00000229340.9	ENST00000534951.5	1	1	1	1	1	TARGET-10-PAPLDL-04,TARGET-10-PARPRW-04
ALL	ENSG00000111737.11	RAB35	ENST00000229340.9	ENST00000544304.5	1	0	1	1	1	TARGET-10-PARXMC-04
ALL	ENSG00000089157.15	RPLP0	ENST00000546989.5	ENST00000313104.9	1	1	1	1	0	TARGET-10-PATCTI-04
ALL	ENSG00000089157.15	RPLP0	ENST00000549242.1	ENST00000551217.1	0	0	0	1	0	TARGET-10-PAPLTZ-04
ALL	ENSG00000089157.15	RPLP0	ENST00000550296.5	ENST00000548495.5	0	0	0	1	0	TARGET-10-PANSHK-04
ALL	ENSG00000257218.5	GATC	ENST00000551765.5	ENST00000548171.1	1	0	1	1	1	TARGET-10-PAPRCS-04,TARGET-10-PARGVZ-04,TARGET-10-PARPRW-04
ALL	ENSG00000110917.7	MLEC	ENST00000228506.7	ENST00000412616.2	1	1	1	1	1	TARGET-10-PANZPJ-04,TARGET-10-PAPZNK-04,TARGET-10-PARBVI-04
ALL	ENSG00000158113.12	LRRC43	ENST00000537733.1	ENST00000537113.5	0	0	0	1	0	TARGET-10-PAPLDL-04,TARGET-10-PAPNNX-04,TARGET-10-PARBVI-04
ALL	ENSG00000182196.13	ARL6IP4	ENST00000357866.4	ENST00000540382.5	1	0	1	1	1	TARGET-10-PAPJIB-04
ALL	ENSG00000182196.13	ARL6IP4	ENST00000539770.5	ENST00000454885.6	0	1	1	1	1	TARGET-10-PANUSN-04
ALL	ENSG00000182196.13	ARL6IP4	ENST00000543566.5	ENST00000453766.6	1	1	1	1	1	TARGET-10-PAPZST-04
ALL	ENSG00000073060.15	SCARB1	ENST00000539320.2	ENST00000546215.5	0	1	1	1	1	TARGET-10-PATCTI-04
ALL	ENSG00000073060.15	SCARB1	ENST00000339570.9	ENST00000261693.10	1	1	1	1	1	TARGET-10-PAPZST-04
ALL	ENSG00000073060.15	SCARB1	ENST00000261693.10	ENST00000339570.9	1	1	1	1	1	TARGET-10-PAPNFY-04
ALL	ENSG00000150991.14	UBC	ENST00000339647.5	ENST00000538617.5	1	1	1	1	1	TARGET-10-PAPAGK-04,TARGET-10-PAPJIB-04
ALL	ENSG00000150991.14	UBC	ENST00000546120.2	ENST00000536769.1	1	1	1	1	1	TARGET-10-PARJSR-04
ALL	ENSG00000081760.16	AACS	ENST00000537564.5	ENST00000441247.6	0	0	0	1	0	TARGET-10-PAPMFI-04
ALL	ENSG00000081760.16	AACS	ENST00000537477.5	ENST00000316543.14	0	0	0	1	0	TARGET-10-PAPNFY-04
ALL	ENSG00000081760.16	AACS	ENST00000316519.10	ENST00000539251.5	1	0	1	1	1	TARGET-10-PARXMC-04
ALL	ENSG00000177084.16	POLE	ENST00000542362.1	ENST00000434528.3	0	0	0	1	0	TARGET-10-PASHUI-04
ALL	ENSG00000177084.16	POLE	ENST00000535270.5	ENST00000539215.5	1	0	1	1	1	TARGET-10-PARLAF-04
ALL	ENSG00000177084.16	POLE	ENST00000320574.9	ENST00000416953.2	1	0	1	1	1	TARGET-10-PANYGB-04
ALL	ENSG00000072609.17	CHFR	ENST00000544268.5	ENST00000541341.5	0	0	0	1	0	TARGET-10-PATCTI-04
ALL	ENSG00000072609.17	CHFR	ENST00000544268.5	ENST00000443047.6	0	1	1	1	1	TARGET-10-PAPVTA-04
ALL	ENSG00000072609.17	CHFR	ENST00000502279.2	ENST00000535897.1	0	0	0	1	0	TARGET-10-PAPNMY-04
ALL	ENSG00000090612.20	ZNF268	ENST00000588312.2	ENST00000537973.5	0	0	0	1	0	TARGET-10-PAPZNK-04
ALL	ENSG00000090612.20	ZNF268	ENST00000536435.6	ENST00000416488.5	1	1	1	0	1	TARGET-10-PAPZST-04
ALL	ENSG00000090612.20	ZNF268	ENST00000536435.6	ENST00000611984.4	1	1	1	1	1	TARGET-10-PAPRCS-04
ALL	ENSG00000122033.14	MTIF3	ENST00000484342.2	ENST00000464753.1	0	0	0	1	0	TARGET-10-PAPNMY-04
ALL	ENSG00000122033.14	MTIF3	ENST00000485959.5	ENST00000460973.5	0	0	0	1	0	TARGET-10-PAPZST-04
ALL	ENSG00000122033.14	MTIF3	ENST00000381116.5	ENST00000485650.5	1	0	1	1	1	TARGET-10-PAPNFY-04
ALL	ENSG00000132952.11	USPL1	ENST00000255304.8	ENST00000614860.1	1	1	1	1	1	TARGET-10-PAPLDL-04,TARGET-10-PARMSP-04
ALL	ENSG00000132952.11	USPL1	ENST00000255304.8	ENST00000465952.5	1	0	1	1	1	TARGET-10-PAPZST-04
ALL	ENSG00000120694.19	HSPH1	ENST00000602786.5	ENST00000380405.7	0	1	1	1	1	TARGET-10-PAPJIB-04,TARGET-10-PATCTI-04
ALL	ENSG00000120694.19	HSPH1	ENST00000602786.5	ENST00000629751.1	0	0	0	1	0	TARGET-10-PAPACP-04
ALL	ENSG00000244754.8	N4BP2L2	ENST00000512755.1	ENST00000475731.1	0	0	0	1	0	TARGET-10-PATCTI-04
ALL	ENSG00000244754.8	N4BP2L2	ENST00000504114.5	ENST00000473025.1	1	0	1	1	1	TARGET-10-PARIAD-04
ALL	ENSG00000244754.8	N4BP2L2	ENST00000503814.1	ENST00000511143.5	0	0	0	1	0	TARGET-10-PAPDJM-04
ALL	ENSG00000133103.16	COG6	ENST00000455146.7	ENST00000422759.6	1	0	1	1	1	TARGET-10-PAPIJB-04
ALL	ENSG00000133103.16	COG6	ENST00000455146.7	ENST00000460701.1	1	0	1	1	1	TARGET-10-PANYGB-04
ALL	ENSG00000133103.16	COG6	ENST00000455146.7	ENST00000356576.8	1	0	1	1	1	TARGET-10-PAPZST-04
ALL	ENSG00000120675.5	DNAJC15	ENST00000474320.1	ENST00000379221.3	0	1	1	1	1	TARGET-10-PANYGB-04,TARGET-10-PAPHJF-04,TARGET-10-PASHUI-04
ALL	ENSG00000102804.14	TSC22D1	ENST00000496838.1	ENST00000487881.2	0	0	0	1	0	TARGET-10-PAPDJM-04
ALL	ENSG00000102804.14	TSC22D1	ENST00000460842.5	ENST00000437455.2	0	0	0	1	0	TARGET-10-PAPECF-04
ALL	ENSG00000102804.14	TSC22D1	ENST00000622051.1	ENST00000496314.1	1	0	1	1	1	TARGET-10-PAPAGK-04
ALL	ENSG00000102445.18	KIAA0226L	ENST00000631139.2	ENST00000378784.8	1	1	1	1	1	TARGET-10-PAPLDL-04,TARGET-10-PAPSPN-04
ALL	ENSG00000102445.18	KIAA0226L	ENST00000378787.7	ENST00000378797.6	1	1	1	1	1	TARGET-10-PANTSM-04
ALL	ENSG00000136147.16	PHF11	ENST00000476953.6	ENST00000481509.5	0	0	0	1	0	TARGET-10-PATCTI-04
ALL	ENSG00000136147.16	PHF11	ENST00000487433.6	ENST00000482487.5	0	0	0	1	0	TARGET-10-PAPLDL-04
ALL	ENSG00000136147.16	PHF11	ENST00000465045.5	ENST00000476953.6	0	0	0	1	0	TARGET-10-PARLAF-04
ALL	ENSG00000152213.3	ARL11	ENST00000282026.1	ENST00000490932.1	1	0	1	1	1	TARGET-10-PANUSN-04,TARGET-10-PAPJIB-04,TARGET-10-PARMXF-04
ALL	ENSG00000176124.11	DLEU1	ENST00000470726.6	ENST00000478860.5	0	0	0	1	0	TARGET-10-PATCTI-04
ALL	ENSG00000176124.11	DLEU1	ENST00000467721.5	ENST00000480262.2	0	0	0	1	0	TARGET-10-PANSHK-04
ALL	ENSG00000176124.11	DLEU1	ENST00000483169.6	ENST00000478860.5	0	0	0	1	0	TARGET-10-PAPACP-04
ALL	ENSG00000083544.13	TDRD3	ENST00000621840.4	ENST00000377881.6	1	1	1	1	1	TARGET-10-PARLAF-04,TARGET-10-PATCTI-04
ALL	ENSG00000083544.13	TDRD3	ENST00000621840.4	ENST00000196169.7	1	1	1	1	1	TARGET-10-PAPZST-04
ALL	ENSG00000102580.14	DNAJC3	ENST00000602402.5	ENST00000376795.6	1	1	1	1	1	TARGET-10-PAPSPG-04,TARGET-10-PARAKF-04,TARGET-10-PARLAF-04
ALL	ENSG00000139793.18	MBNL2	ENST00000469707.5	ENST00000376673.7	0	1	1	1	1	TARGET-10-PAPAGK-04,TARGET-10-PARBRK-04
ALL	ENSG00000139793.18	MBNL2	ENST00000343600.8	ENST00000345429.10	1	1	1	1	1	TARGET-10-PATCTI-04
ALL	ENSG00000134882.15	UBAC2	ENST00000473194.5	ENST00000376440.6	0	1	1	1	1	TARGET-10-PANXPE-04
ALL	ENSG00000134882.15	UBAC2	ENST00000473194.5	ENST00000473091.5	0	0	0	1	0	TARGET-10-PAPDWT-04
ALL	ENSG00000134882.15	UBAC2	ENST00000480738.1	ENST00000403766.7	0	1	1	1	1	TARGET-10-PARLAF-04
ALL	ENSG00000134884.13	ARGLU1	ENST00000472226.1	ENST00000400198.7	0	1	1	1	1	TARGET-10-PAPDJM-04,TARGET-10-PAPRCS-04
ALL	ENSG00000134884.13	ARGLU1	ENST00000472226.1	ENST00000375926.5	0	1	1	1	1	TARGET-10-PATCTI-04
ALL	ENSG00000102524.11	TNFSF13B	ENST00000375887.8	ENST00000542136.1	1	1	1	1	1	TARGET-10-PARNMF-04,TARGET-10-PATCTI-04
ALL	ENSG00000102524.11	TNFSF13B	ENST00000479435.1	ENST00000542136.1	0	1	1	1	1	TARGET-10-PASKAY-04
ALL	ENSG00000150403.17	TMCO3	ENST00000434316.6	ENST00000375391.5	1	1	1	1	1	TARGET-10-PARGHW-04,TARGET-10-PARLAF-04
ALL	ENSG00000150403.17	TMCO3	ENST00000491166.1	ENST00000460039.5	0	0	0	1	0	TARGET-10-PAPLDM-04
ALL	ENSG00000165801.9	ARHGEF40	ENST00000557498.1	ENST00000298694.8	0	1	1	1	1	TARGET-10-PAPIJB-04
ALL	ENSG00000165801.9	ARHGEF40	ENST00000557498.1	ENST00000555052.1	0	0	0	1	0	TARGET-10-PARFLV-04
ALL	ENSG00000165801.9	ARHGEF40	ENST00000557498.1	ENST00000554514.1	0	0	0	1	0	TARGET-10-PARBVI-04
ALL	ENSG00000258441.1	LINC00641	ENST00000555379.1	ENST00000555688.1	0	0	0	1	0	TARGET-10-PAPISG-04,TARGET-10-PARMSP-04,TARGET-10-PATCTI-04
ALL	ENSG00000172590.18	MRPL52	ENST00000557543.5	ENST00000553965.1	0	0	0	1	0	TARGET-10-PASHUI-04
ALL	ENSG00000172590.18	MRPL52	ENST00000461594.5	ENST00000397505.2	0	1	1	1	1	TARGET-10-PANUSN-04
ALL	ENSG00000172590.18	MRPL52	ENST00000556840.5	ENST00000556654.5	1	0	1	1	1	TARGET-10-PARLAF-04
ALL	ENSG00000100461.17	RBM23	ENST00000307814.10	ENST00000346528.9	0	1	1	1	1	TARGET-10-PATCTI-04
ALL	ENSG00000100461.17	RBM23	ENST00000542016.6	ENST00000556838.5	1	0	1	1	1	TARGET-10-PAPACP-04
ALL	ENSG00000100461.17	RBM23	ENST00000553920.5	ENST00000556838.5	0	0	0	1	0	TARGET-10-PAPAGK-04
ALL	ENSG00000129535.12	NRL	ENST00000396997.1	ENST00000560550.1	1	1	1	1	1	TARGET-10-PAPZST-04,TARGET-10-PATCTI-04
ALL	ENSG00000129535.12	NRL	ENST00000396997.1	ENST00000561028.5	1	1	0	1	1	TARGET-10-PARMXF-04
ALL	ENSG00000213928.8	IRF9	ENST00000561415.1	ENST00000396864.7	0	1	1	1	1	TARGET-10-PAPIJB-04,TARGET-10-PATCTI-04
ALL	ENSG00000213928.8	IRF9	ENST00000561342.5	ENST00000560365.5	0	0	0	1	0	TARGET-10-PAPSPN-04
ALL	ENSG00000129465.15	RIPK3	ENST00000216274.9	ENST00000554756.1	1	0	1	1	1	TARGET-10-PAPACP-04,TARGET-10-PARGHW-04,TARGET-10-PARNMF-04
ALL	ENSG00000100445.16	SDR39U1	ENST00000553930.5	ENST00000555778.1	1	0	1	1	1	TARGET-10-PAPJHB-04
ALL	ENSG00000100445.16	SDR39U1	ENST00000553930.5	ENST00000554698.5	1	1	1	1	1	TARGET-10-PARGHW-04
ALL	ENSG00000100445.16	SDR39U1	ENST00000553930.5	ENST00000555830.1	1	0	1	1	1	TARGET-10-PAPRCS-04
ALL	ENSG00000092148.12	HECTD1	ENST00000611816.4	ENST00000556004.1	1	0	1	1	1	TARGET-10-PATCTI-04
ALL	ENSG00000092148.12	HECTD1	ENST00000555311.1	ENST00000554027.1	0	0	0	1	0	TARGET-10-PAPEFH-04
ALL	ENSG00000092148.12	HECTD1	ENST00000399332.5	ENST00000553700.5	1	1	0	1	0	TARGET-10-PASFXA-04
ALL	ENSG00000100890.15	KIAA0391	ENST00000605870.5	ENST00000534898.8	1	1	1	1	1	TARGET-10-PANUSN-04,TARGET-10-PAPZST-04,TARGET-10-PARLAF-04
ALL	ENSG00000174373.15	RALGAPA1	ENST00000307138.10	ENST00000389698.7	1	1	1	1	1	TARGET-10-PATCTI-04
ALL	ENSG00000174373.15	RALGAPA1	ENST00000553892.2	ENST00000557069.1	1	0	1	1	1	TARGET-10-PANUSN-04
ALL	ENSG00000174373.15	RALGAPA1	ENST00000554652.5	ENST00000553917.5	0	0	0	1	0	TARGET-10-PANZPJ-04
ALL	ENSG00000258940.2	RP11-407N17.5	ENST00000605298.1	ENST00000553520.1	0	0	0	1	0	TARGET-10-PANSDA-04,TARGET-10-PAPEFH-04,TARGET-10-PAPPGN-04
ALL	ENSG00000100490.9	CDKL1	ENST00000395834.5	ENST00000542671.5	1	0	1	1	1	TARGET-10-PARIAD-04
ALL	ENSG00000100490.9	CDKL1	ENST00000395834.5	ENST00000529347.1	1	0	1	1	1	TARGET-10-PARNMF-04
ALL	ENSG00000100490.9	CDKL1	ENST00000395834.5	ENST00000216378.2	1	1	1	1	1	TARGET-10-PAPACP-04
ALL	ENSG00000197045.12	GMFB	ENST00000616146.4	ENST00000358056.7	1	1	1	1	1	TARGET-10-PAPJIB-04,TARGET-10-PASKAY-04
ALL	ENSG00000197045.12	GMFB	ENST00000616146.4	ENST00000554163.5	1	0	1	1	1	TARGET-10-PAPZNK-04
ALL	ENSG00000054654.15	SYNE2	ENST00000555612.5	ENST00000557084.1	0	0	0	1	0	TARGET-10-PATCTI-04
ALL	ENSG00000054654.15	SYNE2	ENST00000341472.9	ENST00000557084.1	1	0	1	1	1	TARGET-10-PARGHW-04
ALL	ENSG00000054654.15	SYNE2	ENST00000555612.5	ENST00000358025.7	0	1	1	1	1	TARGET-10-PAPEAB-04
ALL	ENSG00000033170.16	FUT8	ENST00000360689.9	ENST00000342677.10	1	0	1	1	1	TARGET-10-PATCTI-04
ALL	ENSG00000033170.16	FUT8	ENST00000394586.6	ENST00000557536.5	1	0	1	1	1	TARGET-10-PARIAD-04
ALL	ENSG00000033170.16	FUT8	ENST00000342677.10	ENST00000360689.9	0	1	1	1	1	TARGET-10-PARLAF-04
ALL	ENSG00000100632.10	ERH	ENST00000216520.6	ENST00000557016.5	0	1	1	1	1	TARGET-10-PAPLDL-04,TARGET-10-PARBRK-04
ALL	ENSG00000100632.10	ERH	ENST00000557016.5	ENST00000555373.1	1	1	1	1	1	TARGET-10-PAPJHB-04
ALL	ENSG00000029364.11	SLC39A9	ENST00000031146.8	ENST00000555840.5	1	0	1	1	1	TARGET-10-PAPLDL-04
ALL	ENSG00000029364.11	SLC39A9	ENST00000628474.2	ENST00000555840.5	0	0	0	1	0	TARGET-10-PARGVZ-04
ALL	ENSG00000029364.11	SLC39A9	ENST00000031146.8	ENST00000538956.5	1	0	1	1	1	TARGET-10-PAPGFP-04
ALL	ENSG00000119689.14	DLST	ENST00000555459.5	ENST00000626051.1	0	1	1	1	1	TARGET-10-PAPJIB-04
ALL	ENSG00000119689.14	DLST	ENST00000556582.5	ENST00000555190.5	0	0	0	1	0	TARGET-10-PARLAF-04
ALL	ENSG00000119689.14	DLST	ENST00000626051.1	ENST00000555190.5	1	0	1	1	1	TARGET-10-PAPZST-04
ALL	ENSG00000009830.11	POMT2	ENST00000554767.5	ENST00000557525.1	0	0	0	1	0	TARGET-10-PANSHK-04
ALL	ENSG00000009830.11	POMT2	ENST00000554767.5	ENST00000556880.5	0	0	0	1	0	TARGET-10-PARNMF-04
ALL	ENSG00000009830.11	POMT2	ENST00000557525.1	ENST00000555788.5	0	0	0	1	0	TARGET-10-PARLAF-04
ALL	ENSG00000100601.9	ALKBH1	ENST00000216489.7	ENST00000557057.5	1	0	1	1	1	TARGET-10-PATCTI-04
ALL	ENSG00000100601.9	ALKBH1	ENST00000557057.5	ENST00000554097.1	0	0	0	1	0	TARGET-10-PAPSPN-04
ALL	ENSG00000100601.9	ALKBH1	ENST00000557057.5	ENST00000216489.7	0	1	1	1	1	TARGET-10-PAPNMY-04
ALL	ENSG00000133943.20	C14orf159	ENST00000518649.5	ENST00000523816.5	0	1	1	1	1	TARGET-10-PATCTI-04
ALL	ENSG00000133943.20	C14orf159	ENST00000519019.5	ENST00000523576.1	1	0	1	1	1	TARGET-10-PANSHK-04
ALL	ENSG00000133943.20	C14orf159	ENST00000518649.5	ENST00000518665.6	0	1	1	1	1	TARGET-10-PANZPJ-04
ALL	ENSG00000165934.12	CPSF2	ENST00000298875.8	ENST00000554290.1	1	0	1	1	1	TARGET-10-PAPAGK-04,TARGET-10-PAPVTA-04,TARGET-10-PAPZNK-04
ALL	ENSG00000100605.16	ITPK1	ENST00000556603.6	ENST00000555495.5	1	1	1	1	1	TARGET-10-PATCTI-04
ALL	ENSG00000100605.16	ITPK1	ENST00000555495.5	ENST00000553695.5	1	0	1	1	1	TARGET-10-PANSHK-04
ALL	ENSG00000100605.16	ITPK1	ENST00000555495.5	ENST00000556603.6	1	1	1	1	1	TARGET-10-PARNMF-04
ALL	ENSG00000205476.8	CCDC85C	ENST00000380243.8	ENST00000557769.5	1	1	1	1	1	TARGET-10-PAPDJM-04,TARGET-10-PASFXA-04,TARGET-10-PASKAY-04
ALL	ENSG00000140153.17	WDR20	ENST00000555973.1	ENST00000559708.5	0	0	0	1	0	TARGET-10-PARFLV-04
ALL	ENSG00000140153.17	WDR20	ENST00000322340.9	ENST00000556094.1	1	0	1	1	1	TARGET-10-PANUSN-04
ALL	ENSG00000140153.17	WDR20	ENST00000322340.9	ENST00000558567.5	1	1	1	1	1	TARGET-10-PAPRCS-04
ALL	ENSG00000183484.11	GPR132	ENST00000392585.2	ENST00000551869.1	1	0	1	1	1	TARGET-10-PANUSN-04,TARGET-10-PARLAF-04,TARGET-10-PARXMC-04
ALL	ENSG00000226174.6	TEX22	ENST00000451127.2	ENST00000548638.5	1	0	1	1	1	TARGET-10-PAPACP-04,TARGET-10-PAPVTA-04,TARGET-10-PASHUI-04
ALL	ENSG00000215252.11	GOLGA8B	ENST00000566258.1	ENST00000569100.5	0	0	0	1	0	TARGET-10-PARJSR-04
ALL	ENSG00000215252.11	GOLGA8B	ENST00000569100.5	ENST00000567956.5	0	0	0	1	0	TARGET-10-PARGVZ-04
ALL	ENSG00000215252.11	GOLGA8B	ENST00000569100.5	ENST00000564575.5	0	0	0	1	0	TARGET-10-PAPZST-04
