Experiment	GeneId	Symbol	Control_transcript	Case_transcript	CDS_control	CDS_case	CDS_change	5_UTR_change	3_UTR_change	Samples
ALL	ENSG00000125753.13	VASP	ENST00000590459.1	ENST00000588273.1	0	0	0	1	0	SRR1288051,SRR1292964
ALL	ENSG00000125753.13	VASP	ENST00000245932.10	ENST00000588463.1	1	0	1	1	1	SRR1791016,SRR1791106
ALL	ENSG00000125753.13	VASP	ENST00000245932.10	ENST00000587444.1	1	0	1	1	1	SRR1293032
ALL	ENSG00000125743.10	SNRPD2	ENST00000588301.5	ENST00000587367.5	1	1	1	1	1	SRR1288051,SRR5912871
ALL	ENSG00000125743.10	SNRPD2	ENST00000588301.5	ENST00000585392.2	1	1	1	1	1	SRR1288069,SRR1797089
ALL	ENSG00000125743.10	SNRPD2	ENST00000342669.7	ENST00000588599.5	1	1	1	1	1	SRR1292964
ALL	ENSG00000105402.7	NAPA	ENST00000595826.5	ENST00000597160.1	0	0	0	1	0	SRR1288051,SRR1292964
ALL	ENSG00000105402.7	NAPA	ENST00000593905.5	ENST00000597778.5	0	0	0	1	0	SRR1293032
ALL	ENSG00000105402.7	NAPA	ENST00000593905.5	ENST00000597274.5	0	0	0	1	0	SRR5912867
ALL	ENSG00000105402.7	NAPA	ENST00000263354.7	ENST00000596892.5	1	0	1	1	1	SRR5912871
ALL	ENSG00000178980.14	SELENOW	ENST00000598956.5	ENST00000595509.1	0	0	0	1	0	SRR1288051,SRR1292964
ALL	ENSG00000178980.14	SELENOW	ENST00000598083.1	ENST00000598273.5	0	0	0	1	0	SRR5912867
ALL	ENSG00000178980.14	SELENOW	ENST00000595509.1	ENST00000595615.1	0	1	1	1	1	SRR5912871
ALL	ENSG00000178980.14	SELENOW	ENST00000598083.1	ENST00000595615.1	0	1	1	1	1	SRR5912876
ALL	ENSG00000105486.13	LIG1	ENST00000542460.5	ENST00000596104.5	0	0	0	1	0	SRR1288051,SRR1292964
ALL	ENSG00000105486.13	LIG1	ENST00000596104.5	ENST00000596332.1	0	0	0	1	0	SRR1293032
ALL	ENSG00000105486.13	LIG1	ENST00000600055.1	ENST00000596332.1	0	0	0	1	0	SRR1797119
ALL	ENSG00000105486.13	LIG1	ENST00000536218.5	ENST00000613670.4	1	1	1	1	1	SRR5912871
ALL	ENSG00000142227.10	EMP3	ENST00000597529.1	ENST00000597057.1	0	0	0	1	0	SRR1288051,SRR1292964,SRR5912876
ALL	ENSG00000142227.10	EMP3	ENST00000270221.10	ENST00000597057.1	1	0	1	1	1	SRR1293047
ALL	ENSG00000142227.10	EMP3	ENST00000270221.10	ENST00000596315.5	1	1	1	1	0	SRR1797099
ALL	ENSG00000104812.14	GYS1	ENST00000323798.7	ENST00000457974.1	1	0	1	1	1	SRR1288051,SRR1292964
ALL	ENSG00000104812.14	GYS1	ENST00000457974.1	ENST00000263276.6	0	1	1	1	1	SRR1293050
ALL	ENSG00000104812.14	GYS1	ENST00000323798.7	ENST00000263276.6	1	1	1	1	1	SRR1791023
ALL	ENSG00000104812.14	GYS1	ENST00000323798.7	ENST00000472004.5	1	0	1	1	1	SRR1791107
ALL	ENSG00000126453.9	BCL2L12	ENST00000441864.6	ENST00000614495.4	1	1	1	1	1	SRR1288051,SRR1292964
ALL	ENSG00000126453.9	BCL2L12	ENST00000614495.4	ENST00000441864.6	1	1	1	1	1	SRR1293029
ALL	ENSG00000126453.9	BCL2L12	ENST00000601168.1	ENST00000598979.5	0	0	0	1	0	SRR1791086
ALL	ENSG00000126453.9	BCL2L12	ENST00000600947.5	ENST00000594157.5	1	1	1	1	1	SRR1797099
ALL	ENSG00000179820.15	MYADM	ENST00000391770.8	ENST00000391768.2	1	1	0	1	1	SRR1288055,SRR1797081,SRR1797093
ALL	ENSG00000179820.15	MYADM	ENST00000391769.2	ENST00000336967.7	1	1	0	1	1	SRR1288051,SRR1292964
ALL	ENSG00000105063.18	PPP6R1	ENST00000412770.6	ENST00000587283.5	1	1	0	1	1	SRR5912867,SRR5912871
ALL	ENSG00000105063.18	PPP6R1	ENST00000591323.5	ENST00000586690.1	0	0	0	1	0	SRR1288051
ALL	ENSG00000105063.18	PPP6R1	ENST00000587457.1	ENST00000589343.1	0	0	0	1	0	SRR1292964
ALL	ENSG00000105063.18	PPP6R1	ENST00000591323.5	ENST00000589343.1	0	0	0	1	0	SRR1292980
ALL	ENSG00000088832.16	FKBP1A	ENST00000618612.4	ENST00000614856.1	1	1	1	1	1	SRR1288051,SRR1292964
ALL	ENSG00000088832.16	FKBP1A	ENST00000618612.4	ENST00000381719.7	1	1	1	1	1	SRR1293032
ALL	ENSG00000088832.16	FKBP1A	ENST00000439640.4	ENST00000474657.5	1	0	1	1	1	SRR5912867
ALL	ENSG00000088832.16	FKBP1A	ENST00000618612.4	ENST00000474657.5	1	0	1	1	1	SRR5912871
ALL	ENSG00000172296.12	SPTLC3	ENST00000399002.6	ENST00000476791.1	1	0	1	1	1	SRR1288051,SRR1288079,SRR1791106,SRR1797080,SRR5912867
ALL	ENSG00000101019.21	UQCC1	ENST00000491040.5	ENST00000397554.5	0	1	1	1	1	SRR1288065,SRR1288071
ALL	ENSG00000101019.21	UQCC1	ENST00000496812.5	ENST00000472559.5	0	0	0	1	0	SRR1293052,SRR1790995
ALL	ENSG00000101019.21	UQCC1	ENST00000491040.5	ENST00000374385.9	0	1	1	1	1	SRR1288040
ALL	ENSG00000080845.17	DLGAP4	ENST00000475894.5	ENST00000373913.7	1	1	1	1	0	SRR1288051,SRR1292964,SRR1292980
ALL	ENSG00000080845.17	DLGAP4	ENST00000475894.5	ENST00000479220.5	1	0	1	1	1	SRR5912867
ALL	ENSG00000080845.17	DLGAP4	ENST00000475894.5	ENST00000479951.1	1	0	1	1	1	SRR5912871
ALL	ENSG00000196756.11	SNHG17	ENST00000423536.5	ENST00000424235.1	0	0	0	1	0	SRR5912867,SRR5912876
ALL	ENSG00000196756.11	SNHG17	ENST00000456953.5	ENST00000449469.5	0	0	0	1	0	SRR1288051
ALL	ENSG00000196756.11	SNHG17	ENST00000456953.5	ENST00000417578.5	0	0	0	1	0	SRR1292964
ALL	ENSG00000196756.11	SNHG17	ENST00000423536.5	ENST00000449469.5	0	0	0	1	0	SRR5912871
ALL	ENSG00000101040.19	ZMYND8	ENST00000617418.4	ENST00000352431.6	1	1	1	1	1	SRR1288051,SRR1292964
ALL	ENSG00000101040.19	ZMYND8	ENST00000355972.8	ENST00000611941.4	1	1	1	1	0	SRR1797097
ALL	ENSG00000101040.19	ZMYND8	ENST00000468376.2	ENST00000540497.5	0	1	1	1	1	SRR5912871
ALL	ENSG00000101040.19	ZMYND8	ENST00000471951.6	ENST00000468376.2	1	0	1	1	1	SRR5912876
ALL	ENSG00000124207.16	CSE1L	ENST00000262982.2	ENST00000469700.1	1	0	1	1	1	SRR1288034,SRR1791040,SRR1791086,SRR1791105,SRR1797102
ALL	ENSG00000196396.9	PTPN1	ENST00000371621.4	ENST00000541713.5	1	1	1	1	1	SRR1288051,SRR1292964,SRR1790990,SRR1791015,SRR1797080
ALL	ENSG00000019186.9	CYP24A1	ENST00000395954.3	ENST00000487593.1	1	0	1	1	1	SRR1293058,SRR1791047
ALL	ENSG00000019186.9	CYP24A1	ENST00000395955.7	ENST00000487593.1	1	0	1	1	1	SRR1791086,SRR1797083
ALL	ENSG00000019186.9	CYP24A1	ENST00000216862.7	ENST00000395955.7	1	1	1	1	1	SRR1797075
ALL	ENSG00000132819.16	RBM38	ENST00000356208.9	ENST00000440234.6	1	1	1	1	1	SRR1288048,SRR1293053,SRR1797092
ALL	ENSG00000132819.16	RBM38	ENST00000342690.4	ENST00000371219.2	0	1	1	1	1	SRR1288051,SRR1292964
ALL	ENSG00000101190.12	TCFL5	ENST00000335351.7	ENST00000217162.5	1	1	1	1	1	SRR1293053,SRR1791016,SRR1791058,SRR5912867,SRR5912871
ALL	ENSG00000101152.10	DNAJC5	ENST00000360864.8	ENST00000470551.1	1	0	1	1	1	SRR1293058,SRR1790990,SRR1797081,SRR1797083,SRR5912871
ALL	ENSG00000155313.15	USP25	ENST00000464435.1	ENST00000547201.5	0	0	0	1	0	SRR1288051
ALL	ENSG00000155313.15	USP25	ENST00000549362.1	ENST00000547201.5	0	0	0	1	0	SRR1292964
ALL	ENSG00000155313.15	USP25	ENST00000351097.9	ENST00000285681.6	1	1	1	0	1	SRR1791023
ALL	ENSG00000155313.15	USP25	ENST00000285679.10	ENST00000478932.1	1	0	1	1	1	SRR1791086
ALL	ENSG00000155313.15	USP25	ENST00000400183.6	ENST00000351097.9	1	1	1	0	1	SRR1797102
ALL	ENSG00000185917.13	SETD4	ENST00000469482.1	ENST00000487297.5	0	0	0	1	0	SRR1288079,SRR1797071
ALL	ENSG00000185917.13	SETD4	ENST00000485865.1	ENST00000399215.5	0	1	1	1	1	SRR1293032
ALL	ENSG00000185917.13	SETD4	ENST00000469482.1	ENST00000332131.8	0	1	1	1	1	SRR1791016
ALL	ENSG00000185917.13	SETD4	ENST00000399212.5	ENST00000399208.6	1	1	1	1	1	SRR1791068
ALL	ENSG00000230212.6	AP000688.1	ENST00000535199.5	ENST00000415147.1	0	0	0	1	0	SRR1288044,SRR1293032,SRR1293055,SRR1791106,SRR1797116
ALL	ENSG00000157554.18	ERG	ENST00000485493.1	ENST00000417133.6	0	1	1	1	1	SRR1288051,SRR1292964
ALL	ENSG00000157554.18	ERG	ENST00000417133.6	ENST00000398919.6	1	1	0	1	1	SRR1292980,SRR1791015
ALL	ENSG00000157554.18	ERG	ENST00000398919.6	ENST00000417133.6	1	1	0	1	1	SRR1288029
ALL	ENSG00000185658.13	BRWD1	ENST00000473813.1	ENST00000380800.7	0	1	1	1	1	SRR1288051,SRR1292964
ALL	ENSG00000185658.13	BRWD1	ENST00000341322.4	ENST00000333229.6	1	1	1	1	1	SRR1293052,SRR1790995
ALL	ENSG00000185658.13	BRWD1	ENST00000473813.1	ENST00000491564.1	0	0	0	1	0	SRR1292980
ALL	ENSG00000231713.2	AF064860.2	ENST00000419826.2	ENST00000457325.1	0	0	0	1	0	SRR1293022,SRR1293039,SRR1797106
ALL	ENSG00000231713.2	AF064860.2	ENST00000457325.1	ENST00000419826.2	0	0	0	1	0	SRR1790993,SRR1791106
ALL	ENSG00000160255.17	ITGB2	ENST00000479202.5	ENST00000479849.1	0	0	0	1	0	SRR1288051
ALL	ENSG00000160255.17	ITGB2	ENST00000479202.5	ENST00000397854.7	0	1	1	1	1	SRR1288079
ALL	ENSG00000160255.17	ITGB2	ENST00000523126.1	ENST00000479849.1	0	0	0	1	0	SRR1292964
ALL	ENSG00000160255.17	ITGB2	ENST00000523126.1	ENST00000475170.5	0	0	0	1	0	SRR1293032
ALL	ENSG00000160255.17	ITGB2	ENST00000523126.1	ENST00000498666.5	0	0	0	1	0	SRR5912867
ALL	ENSG00000242259.8	C22orf39	ENST00000509549.5	ENST00000611555.4	0	1	1	1	1	SRR1288051
ALL	ENSG00000242259.8	C22orf39	ENST00000611555.4	ENST00000399562.8	1	1	0	0	1	SRR1288079
ALL	ENSG00000242259.8	C22orf39	ENST00000399568.5	ENST00000611555.4	1	1	1	1	1	SRR1292964
ALL	ENSG00000242259.8	C22orf39	ENST00000542103.5	ENST00000333059.5	1	1	1	1	1	SRR1292980
ALL	ENSG00000242259.8	C22orf39	ENST00000509549.5	ENST00000399562.8	0	1	1	1	1	SRR5912867
ALL	ENSG00000093010.13	COMT	ENST00000449653.5	ENST00000493893.1	1	0	1	1	1	SRR1293032,SRR1791107,SRR5912867
ALL	ENSG00000093010.13	COMT	ENST00000361682.10	ENST00000406520.7	1	1	0	1	1	SRR1293053
ALL	ENSG00000093010.13	COMT	ENST00000449653.5	ENST00000406520.7	1	1	1	1	1	SRR1791106
ALL	ENSG00000128294.15	TPST2	ENST00000398110.6	ENST00000338754.8	1	1	0	1	1	SRR1293022,SRR1293052,SRR1790995,SRR1797071,SRR1797119
ALL	ENSG00000180957.17	PITPNB	ENST00000465179.1	ENST00000634017.1	0	1	1	1	1	SRR1288051,SRR1288079,SRR1292964
ALL	ENSG00000180957.17	PITPNB	ENST00000335272.9	ENST00000471825.1	1	0	1	1	1	SRR1293055
ALL	ENSG00000180957.17	PITPNB	ENST00000335272.9	ENST00000320996.14	1	1	1	1	1	SRR1791058
ALL	ENSG00000100219.16	XBP1	ENST00000216037.10	ENST00000482720.1	1	0	1	1	1	SRR1288051,SRR1288079,SRR1292964
ALL	ENSG00000100219.16	XBP1	ENST00000403532.7	ENST00000484256.1	1	0	1	1	1	SRR1288040
ALL	ENSG00000100219.16	XBP1	ENST00000216037.10	ENST00000405219.7	1	1	1	1	1	SRR5912871
ALL	ENSG00000100319.12	ZMAT5	ENST00000344318.3	ENST00000489010.1	1	0	1	1	1	SRR1288051,SRR1288079,SRR1292964,SRR1293029,SRR1293032
ALL	ENSG00000100029.17	PES1	ENST00000354694.11	ENST00000405677.5	1	1	1	1	1	SRR1288051,SRR1288079,SRR1292964
ALL	ENSG00000100029.17	PES1	ENST00000488719.1	ENST00000402281.5	0	1	1	1	1	SRR1293029
ALL	ENSG00000100029.17	PES1	ENST00000354694.11	ENST00000467368.1	1	0	1	1	1	SRR1293032
ALL	ENSG00000253352.8	TUG1	ENST00000519077.3	ENST00000602971.1	0	0	0	1	0	SRR1288051,SRR1288079,SRR1292964
ALL	ENSG00000253352.8	TUG1	ENST00000602393.1	ENST00000563812.1	0	0	0	1	0	SRR1292980
ALL	ENSG00000253352.8	TUG1	ENST00000602393.1	ENST00000540687.5	0	0	0	1	0	SRR5912871
ALL	ENSG00000128245.14	YWHAH	ENST00000443669.5	ENST00000479649.1	0	0	0	1	0	SRR1288051,SRR1288079,SRR1292964
ALL	ENSG00000128245.14	YWHAH	ENST00000248975.5	ENST00000443669.5	1	0	1	1	1	SRR5912871,SRR5912876
ALL	ENSG00000100092.20	SH3BP1	ENST00000451997.5	ENST00000469947.5	0	0	0	1	0	SRR1288051,SRR1288079,SRR1292964
ALL	ENSG00000100092.20	SH3BP1	ENST00000357436.4	ENST00000471650.5	1	0	1	1	1	SRR5912867
ALL	ENSG00000100092.20	SH3BP1	ENST00000357436.4	ENST00000466097.1	1	0	1	1	1	SRR5912871
ALL	ENSG00000100106.19	TRIOBP	ENST00000331103.5	ENST00000344404.10	0	0	0	1	0	SRR1288051,SRR1288079,SRR1292964
ALL	ENSG00000100106.19	TRIOBP	ENST00000344404.10	ENST00000331103.5	0	0	0	1	0	SRR1293029
ALL	ENSG00000100106.19	TRIOBP	ENST00000344404.10	ENST00000407319.6	0	1	1	1	1	SRR1293032
ALL	ENSG00000213923.11	CSNK1E	ENST00000494610.1	ENST00000498529.5	0	0	0	1	0	SRR1288051,SRR1288079,SRR1292964
ALL	ENSG00000213923.11	CSNK1E	ENST00000359867.7	ENST00000612795.1	1	0	1	1	1	SRR5912867,SRR5912871
ALL	ENSG00000100226.15	GTPBP1	ENST00000216044.9	ENST00000462332.1	1	0	1	1	1	SRR1288051,SRR1292964
ALL	ENSG00000100226.15	GTPBP1	ENST00000460605.1	ENST00000462332.1	0	0	0	1	0	SRR1288079
ALL	ENSG00000100226.15	GTPBP1	ENST00000216044.9	ENST00000475959.1	1	0	1	1	1	SRR5912871
ALL	ENSG00000100226.15	GTPBP1	ENST00000216044.9	ENST00000461428.1	1	0	1	1	1	SRR5912876
ALL	ENSG00000196419.12	XRCC6	ENST00000360079.7	ENST00000478914.1	1	0	1	1	1	SRR1288079,SRR1791086
ALL	ENSG00000196419.12	XRCC6	ENST00000360079.7	ENST00000402580.7	1	1	1	1	1	SRR1791105,SRR1797102
ALL	ENSG00000196419.12	XRCC6	ENST00000464116.2	ENST00000428575.6	0	1	1	1	1	SRR1292964
ALL	ENSG00000184983.9	NDUFA6	ENST00000602404.5	ENST00000617763.1	1	1	1	1	1	SRR1288051,SRR1288079,SRR1292964
ALL	ENSG00000184983.9	NDUFA6	ENST00000602404.5	ENST00000470753.1	1	1	1	1	1	SRR1797070,SRR5912867
ALL	ENSG00000100347.14	SAMM50	ENST00000474323.5	ENST00000465768.1	0	0	0	1	0	SRR1288051,SRR1292964
ALL	ENSG00000100347.14	SAMM50	ENST00000350028.4	ENST00000494795.1	1	0	1	1	1	SRR1288079
ALL	ENSG00000100347.14	SAMM50	ENST00000493161.1	ENST00000494795.1	0	0	0	1	0	SRR1293029
ALL	ENSG00000100347.14	SAMM50	ENST00000494795.1	ENST00000493161.1	0	0	0	1	0	SRR1293032
ALL	ENSG00000093000.18	NUP50	ENST00000497960.5	ENST00000469163.1	0	0	0	1	0	SRR1288051,SRR1292964
ALL	ENSG00000093000.18	NUP50	ENST00000347635.8	ENST00000491860.1	1	0	1	1	1	SRR5912871,SRR5912876
ALL	ENSG00000093000.18	NUP50	ENST00000407019.6	ENST00000396096.6	1	1	0	1	0	SRR1288079
ALL	ENSG00000170638.9	TRABD	ENST00000463233.1	ENST00000303434.8	0	1	1	1	1	SRR1288027,SRR1288086,SRR1791015,SRR1797102
ALL	ENSG00000170638.9	TRABD	ENST00000463233.1	ENST00000472677.1	0	0	0	1	0	SRR5912871
ALL	ENSG00000100239.15	PPP6R2	ENST00000612753.4	ENST00000395744.7	1	1	1	1	1	SRR1288051,SRR1288079,SRR1292964
ALL	ENSG00000100239.15	PPP6R2	ENST00000612753.4	ENST00000470046.1	1	0	1	1	1	SRR5912867
ALL	ENSG00000100239.15	PPP6R2	ENST00000470046.1	ENST00000216061.9	0	1	1	1	1	SRR5912871
ALL	ENSG00000197976.11	AKAP17A	ENST00000313871.8	ENST00000381261.8	1	1	1	1	1	SRR1288051,SRR1288079,SRR1292964
ALL	ENSG00000197976.11	AKAP17A	ENST00000313871.8	ENST00000474361.6	1	0	1	1	1	SRR1288031,SRR1797084
ALL	ENSG00000102054.17	RBBP7	ENST00000481586.1	ENST00000465244.1	0	0	0	1	0	SRR1288051,SRR1292964
ALL	ENSG00000102054.17	RBBP7	ENST00000330735.7	ENST00000380087.6	0	1	1	1	1	SRR1288055,SRR1797103
ALL	ENSG00000102054.17	RBBP7	ENST00000486166.1	ENST00000465244.1	0	0	0	1	0	SRR1288079
ALL	ENSG00000147050.14	KDM6A	ENST00000479423.1	ENST00000382899.8	0	1	1	1	1	SRR1288030,SRR1288069,SRR1797089,SRR1797097
ALL	ENSG00000147050.14	KDM6A	ENST00000479423.1	ENST00000484732.1	0	0	0	1	0	SRR5912867
ALL	ENSG00000068308.13	OTUD5	ENST00000481142.1	ENST00000156084.8	0	1	1	1	1	SRR1288051,SRR1288079,SRR1292964
ALL	ENSG00000068308.13	OTUD5	ENST00000376488.7	ENST00000428668.2	1	1	1	1	1	SRR5912867
ALL	ENSG00000068308.13	OTUD5	ENST00000376488.7	ENST00000481142.1	1	0	1	1	1	SRR5912871
ALL	ENSG00000068323.16	TFE3	ENST00000315869.7	ENST00000481606.1	1	0	1	1	1	SRR1288051,SRR1288079,SRR1292964
ALL	ENSG00000068323.16	TFE3	ENST00000315869.7	ENST00000493583.5	1	0	1	1	1	SRR1292997,SRR1791050
ALL	ENSG00000196998.17	WDR45	ENST00000635003.1	ENST00000465431.6	1	0	1	1	1	SRR1288051,SRR1288079,SRR1292964
ALL	ENSG00000196998.17	WDR45	ENST00000634465.1	ENST00000465806.6	0	0	0	1	0	SRR1293052,SRR1790995
ALL	ENSG00000180964.16	TCEAL8	ENST00000360000.8	ENST00000372685.7	1	1	0	1	0	SRR1288056,SRR1288065,SRR1293039,SRR1791029,SRR1791107
ALL	ENSG00000123561.14	SERPINA7	ENST00000327674.8	ENST00000487487.1	1	0	1	1	1	SRR1293022,SRR1293032,SRR1293052,SRR1790995
ALL	ENSG00000123561.14	SERPINA7	ENST00000487487.1	ENST00000327674.8	0	1	1	1	1	SRR1791086
ALL	ENSG00000101843.18	PSMD10	ENST00000217958.7	ENST00000338548.4	1	0	1	1	1	SRR1288051,SRR1292964
ALL	ENSG00000101843.18	PSMD10	ENST00000553388.1	ENST00000361815.9	0	1	1	1	1	SRR1293029
ALL	ENSG00000101843.18	PSMD10	ENST00000217958.7	ENST00000340200.5	1	1	1	1	1	SRR5912871
ALL	ENSG00000101843.18	PSMD10	ENST00000361815.9	ENST00000340200.5	1	1	1	1	1	SRR5912876
ALL	ENSG00000232119.7	MCTS1	ENST00000371317.9	ENST00000484481.1	1	0	1	1	1	SRR1288079,SRR5912867,SRR5912871
ALL	ENSG00000232119.7	MCTS1	ENST00000484481.1	ENST00000493274.5	0	0	0	1	0	SRR1288051,SRR1292964
ALL	ENSG00000184216.13	IRAK1	ENST00000467236.1	ENST00000393687.6	0	1	1	1	1	SRR1288051,SRR1292964
ALL	ENSG00000184216.13	IRAK1	ENST00000369980.7	ENST00000463031.1	1	0	1	1	1	SRR1293012
ALL	ENSG00000184216.13	IRAK1	ENST00000369980.7	ENST00000467236.1	1	0	1	1	1	SRR1293032
ALL	ENSG00000184216.13	IRAK1	ENST00000369980.7	ENST00000369974.6	1	1	1	1	1	SRR1797106
ALL	ENSG00000102119.10	EMD	ENST00000369842.8	ENST00000468294.5	1	0	1	1	1	SRR1288051,SRR1288079,SRR1292964
ALL	ENSG00000102119.10	EMD	ENST00000369842.8	ENST00000486738.5	1	0	1	1	1	SRR1797122
ALL	ENSG00000102119.10	EMD	ENST00000369842.8	ENST00000494443.5	1	0	1	1	1	SRR5912871
ALL	ENSG00000130826.17	DKC1	ENST00000475423.1	ENST00000620277.4	0	1	1	1	1	SRR1288051,SRR1292964
ALL	ENSG00000130826.17	DKC1	ENST00000475423.1	ENST00000484317.5	0	0	0	1	0	SRR5912867,SRR5912871
ALL	ENSG00000130826.17	DKC1	ENST00000484317.5	ENST00000475423.1	0	0	0	1	0	SRR5912876
ALL	ENSG00000130830.14	MPP1	ENST00000413259.7	ENST00000488694.1	1	0	1	1	1	SRR1288051,SRR1288079,SRR1292964
ALL	ENSG00000130830.14	MPP1	ENST00000369534.7	ENST00000493871.1	1	0	1	1	1	SRR1797119
ALL	ENSG00000130830.14	MPP1	ENST00000488754.5	ENST00000471821.1	0	0	0	1	0	SRR5912867
ALL	ENSG00000197976.11_PAR_Y	AKAP17A	ENST00000313871.8_PAR_Y	ENST00000381261.8_PAR_Y	1	1	1	1	1	SRR1288051,SRR1288079,SRR1292964
ALL	ENSG00000197976.11_PAR_Y	AKAP17A	ENST00000313871.8_PAR_Y	ENST00000474361.6_PAR_Y	1	0	1	1	1	SRR1288031,SRR1797084
ALL	ENSG00000078808.16	SDF4	ENST00000360001.10	ENST00000263741.11	1	1	1	1	1	SRR1293029
ALL	ENSG00000078808.16	SDF4	ENST00000360001.10	ENST00000465727.5	1	0	1	1	1	SRR1293032
ALL	ENSG00000078808.16	SDF4	ENST00000494748.1	ENST00000263741.11	0	1	1	1	1	SRR5912867
ALL	ENSG00000078808.16	SDF4	ENST00000360001.10	ENST00000494748.1	1	0	1	1	1	SRR5912871
ALL	ENSG00000131584.18	ACAP3	ENST00000492936.5	ENST00000479108.5	0	0	0	1	0	SRR1292980
ALL	ENSG00000131584.18	ACAP3	ENST00000470659.1	ENST00000438966.1	0	0	0	1	0	SRR1797119
ALL	ENSG00000131584.18	ACAP3	ENST00000379037.6	ENST00000438966.1	0	0	0	1	0	SRR5912867
ALL	ENSG00000131584.18	ACAP3	ENST00000354700.9	ENST00000438966.1	1	0	1	1	1	SRR5912871
ALL	ENSG00000175756.13	AURKAIP1	ENST00000338338.9	ENST00000378853.3	1	1	0	1	1	SRR1293032
ALL	ENSG00000175756.13	AURKAIP1	ENST00000338338.9	ENST00000321751.9	1	1	0	1	1	SRR1791107
ALL	ENSG00000175756.13	AURKAIP1	ENST00000489799.1	ENST00000338370.7	0	1	1	1	1	SRR5912867
ALL	ENSG00000175756.13	AURKAIP1	ENST00000338338.9	ENST00000489799.1	1	0	1	1	1	SRR5912871
ALL	ENSG00000225285.1	LINC01770	ENST00000430109.1	ENST00000434150.1	0	0	0	1	0	SRR1790990,SRR1797083
ALL	ENSG00000225285.1	LINC01770	ENST00000417917.1	ENST00000430109.1	0	0	0	1	0	SRR1292964
ALL	ENSG00000225285.1	LINC01770	ENST00000430109.1	ENST00000417917.1	0	0	0	1	0	SRR1293058
ALL	ENSG00000160075.11	SSU72	ENST00000378725.3	ENST00000378726.1	0	0	0	1	0	SRR1292980,SRR1293032
ALL	ENSG00000160075.11	SSU72	ENST00000291386.3	ENST00000359060.5	1	1	1	1	1	SRR5912871,SRR5912876
ALL	ENSG00000189339.11	SLC35E2B	ENST00000611123.1	ENST00000617444.4	1	1	0	1	1	SRR1292980,SRR1293032,SRR1293034
ALL	ENSG00000189339.11	SLC35E2B	ENST00000611123.1	ENST00000481276.1	1	0	1	1	1	SRR1293029
ALL	ENSG00000158109.14	TPRG1L	ENST00000378344.6	ENST00000344579.5	1	1	1	1	0	SRR1293029,SRR1293032,SRR1791107,SRR1797099
ALL	ENSG00000251503.8	CENPS-CORT	ENST00000602296.6	ENST00000602787.6	1	1	1	1	1	SRR1288055,SRR1791107
ALL	ENSG00000251503.8	CENPS-CORT	ENST00000602296.6	ENST00000470413.6	1	1	1	1	1	SRR1288040
ALL	ENSG00000251503.8	CENPS-CORT	ENST00000465026.1	ENST00000470413.6	1	1	1	1	1	SRR1791045
ALL	ENSG00000116670.14	MAD2L2	ENST00000376692.8	ENST00000376664.10	1	0	1	1	1	SRR1293032,SRR5912867,SRR5912871
ALL	ENSG00000116670.14	MAD2L2	ENST00000376692.8	ENST00000235310.7	1	1	0	1	1	SRR1293029
ALL	ENSG00000242349.5	NPPA-AS1	ENST00000446542.5	ENST00000400892.2	0	0	0	1	0	SRR1293058,SRR1791107,SRR1797068,SRR1797083
ALL	ENSG00000116691.10	MIIP	ENST00000235332.5	ENST00000478299.1	1	0	1	1	1	SRR1293032,SRR1791086
ALL	ENSG00000116691.10	MIIP	ENST00000235332.5	ENST00000498685.5	1	0	1	1	1	SRR1791047,SRR1791107
ALL	ENSG00000157191.19	NECAP2	ENST00000459640.5	ENST00000492095.5	0	0	0	1	0	SRR1292980,SRR1797099
ALL	ENSG00000157191.19	NECAP2	ENST00000459640.5	ENST00000508680.5	0	0	0	1	0	SRR5912871
ALL	ENSG00000157191.19	NECAP2	ENST00000457722.6	ENST00000508680.5	1	0	1	1	1	SRR5912876
ALL	ENSG00000009709.11	PAX7	ENST00000400661.3	ENST00000420770.6	1	1	1	1	1	SRR1288048,SRR1797070,SRR1797092
ALL	ENSG00000009709.11	PAX7	ENST00000375375.7	ENST00000420770.6	1	1	1	1	1	SRR1791107
ALL	ENSG00000158786.4	PLA2G2F	ENST00000465062.1	ENST00000375102.3	0	1	1	1	1	SRR1790992,SRR1791058,SRR1797113
ALL	ENSG00000158786.4	PLA2G2F	ENST00000375102.3	ENST00000465062.1	1	0	1	1	1	SRR1293012
ALL	ENSG00000244038.9	DDOST	ENST00000602624.6	ENST00000375048.7	1	1	1	1	0	SRR1292980
ALL	ENSG00000244038.9	DDOST	ENST00000602624.6	ENST00000415136.6	1	1	1	1	1	SRR1293029
ALL	ENSG00000244038.9	DDOST	ENST00000602624.6	ENST00000477229.1	1	0	1	1	1	SRR1293032
ALL	ENSG00000244038.9	DDOST	ENST00000475210.1	ENST00000477229.1	0	0	0	1	0	SRR1791106
ALL	ENSG00000011007.12	ELOA	ENST00000609199.1	ENST00000613537.4	1	1	1	1	1	SRR1292979,SRR1791094
ALL	ENSG00000011007.12	ELOA	ENST00000609199.1	ENST00000487554.1	1	0	1	1	1	SRR1292980
ALL	ENSG00000011007.12	ELOA	ENST00000487554.1	ENST00000418390.6	0	1	1	1	1	SRR1293029
ALL	ENSG00000057757.9	PITHD1	ENST00000246151.8	ENST00000374524.1	1	1	1	1	0	SRR1791086,SRR1791107,SRR1797070,SRR1797075
